,source,target,total,count,source_num,target_num
4056,wuhan university,cnpc key laboratory of oil & gas underground,wuhan university cnpc key laboratory of oil & gas underground,1,379,97
4055,wuhan university,china university of petroleum,wuhan university china university of petroleum,1,379,663
4054,china university of petroleum,zhe jiang zhenergy natural gas operation co. ltd.,china university of petroleum zhe jiang zhenergy natural gas operation co. ltd.,1,663,265
7484,shell exploration and production co,shell international exploration and production,shell exploration and production co shell international exploration and production,1,307,259
7485,shell exploration and production co,shell global solutions international,shell exploration and production co shell global solutions international,1,307,688
4053,china university of petroleum,cnpc key laboratory of oil & gas underground,china university of petroleum cnpc key laboratory of oil & gas underground,1,663,97
4052,china university of petroleum,wuhan university,china university of petroleum wuhan university,1,663,379
4051,pinnacle,texas tech,pinnacle texas tech,1,665,376
4047,texas tech,pinnacle,texas tech pinnacle,1,376,665
4037,niosh-pittsburgh research laboratory,mdeng inc.,niosh-pittsburgh research laboratory mdeng inc.,1,163,458
4036,mdeng inc.,niosh-pittsburgh research laboratory,mdeng inc. niosh-pittsburgh research laboratory,1,458,163
4035,the chinese university of hong kong,universite de strasbourg,the chinese university of hong kong universite de strasbourg,1,223,706
165,texas a&m university,lawrence berkeley national laboratory,texas a&m university lawrence berkeley national laboratory,1,279,673
4057,wuhan university,zhe jiang zhenergy natural gas operation co. ltd.,wuhan university zhe jiang zhenergy natural gas operation co. ltd.,1,379,265
4059,cnpc key laboratory of oil & gas underground,wuhan university,cnpc key laboratory of oil & gas underground wuhan university,1,97,379
4111,misan university,south refinery company,misan university south refinery company,1,339,474
7467,shell international exploration and production,shell exploration and production co,shell international exploration and production shell exploration and production co,1,259,307
4110,misan university,south oil company,misan university south oil company,1,339,394
4109,south oil company,south refinery company,south oil company south refinery company,1,394,474
4108,south oil company,misan university,south oil company misan university,1,394,339
217,university of texas at austin,university of petroleum and energy studies,university of texas at austin university of petroleum and energy studies,1,524,415
211,university of petroleum and energy studies,university of texas at austin,university of petroleum and energy studies university of texas at austin,1,415,524
183,lawrence berkeley national laboratory,king abdulaziz city for science and technology,lawrence berkeley national laboratory king abdulaziz city for science and technology,1,673,478
4063,zhe jiang zhenergy natural gas operation co. ltd.,cnpc key laboratory of oil & gas underground,zhe jiang zhenergy natural gas operation co. ltd. cnpc key laboratory of oil & gas underground,1,265,97
4062,zhe jiang zhenergy natural gas operation co. ltd.,wuhan university,zhe jiang zhenergy natural gas operation co. ltd. wuhan university,1,265,379
4061,zhe jiang zhenergy natural gas operation co. ltd.,china university of petroleum,zhe jiang zhenergy natural gas operation co. ltd. china university of petroleum,1,265,663
7450,san diego state university,lawrence livermore national laboratory,san diego state university lawrence livermore national laboratory,1,521,866
4060,cnpc key laboratory of oil & gas underground,zhe jiang zhenergy natural gas operation co. ltd.,cnpc key laboratory of oil & gas underground zhe jiang zhenergy natural gas operation co. ltd.,1,97,265
7453,lawrence livermore national laboratory,san diego state university,lawrence livermore national laboratory san diego state university,1,866,521
182,lawrence berkeley national laboratory,texas a&m university,lawrence berkeley national laboratory texas a&m university,1,673,279
172,king abdulaziz city for science and technology,lawrence berkeley national laboratory,king abdulaziz city for science and technology lawrence berkeley national laboratory,1,478,673
7466,shell international exploration and production,shell global solutions international,shell international exploration and production shell global solutions international,1,259,688
3964,ypf tecpetrol,schlumberger,ypf tecpetrol schlumberger,1,808,272
3730,robert gordon university,total e&p,robert gordon university total e&p,1,754,779
3961,schlumberger,consultant,schlumberger consultant,1,272,610
3106,china university of geosciences,university of oklahoma,china university of geosciences university of oklahoma,1,262,581
8508,csiro energy business unit steel masons detailing service,csiro data61,csiro energy business unit steel masons detailing service csiro data61,1,193,124
8511,csiro energy business unit steel masons detailing service,lithic technology pty,csiro energy business unit steel masons detailing service lithic technology pty,1,193,299
3095,university of oklahoma,china university of geosciences,university of oklahoma china university of geosciences,1,581,262
8516,lithic technology pty,csiro data61,lithic technology pty csiro data61,1,299,124
8519,lithic technology pty,csiro energy business unit steel masons detailing service,lithic technology pty csiro energy business unit steel masons detailing service,1,299,193
3100,canadian energy research institute,university of oklahoma,canadian energy research institute university of oklahoma,1,605,581
3101,canadian energy research institute,china university of geosciences,canadian energy research institute china university of geosciences,1,605,262
3107,china university of geosciences,canadian energy research institute,china university of geosciences canadian energy research institute,1,262,605
8561,hamburg ship model basin,technical university of berlin,hamburg ship model basin technical university of berlin,1,293,514
3120,texas a&m university,university of oklahoma,texas a&m university university of oklahoma,1,279,581
3121,university of oklahoma,texas a&m university,university of oklahoma texas a&m university,1,581,279
7,university of regina,husky energy,university of regina husky energy,1,804,775
3221,iraqi drilling company,missouri university of science and technology,iraqi drilling company missouri university of science and technology,1,796,683
3220,iraqi drilling company,australian college of kuwait,iraqi drilling company australian college of kuwait,1,796,655
3219,iraqi drilling company,schlumberger,iraqi drilling company schlumberger,1,796,272
3218,iraqi drilling company,iraqi drilling company missouri university of science and technology,iraqi drilling company iraqi drilling company missouri university of science and technology,1,796,660
3466,valeria melchiorre and daniele fragola eni s.p.a.,sonatrach,valeria melchiorre and daniele fragola eni s.p.a. sonatrach,1,189,497
8493,csiro data61,lithic technology pty,csiro data61 lithic technology pty,1,124,299
8492,csiro data61,csiro energy business unit steel masons detailing service,csiro data61 csiro energy business unit steel masons detailing service,1,124,193
3470,sonatrach,valeria melchiorre and daniele fragola eni s.p.a.,sonatrach valeria melchiorre and daniele fragola eni s.p.a.,1,497,189
3553,grace instrument company,oil center research intl.,grace instrument company oil center research intl.,1,493,135
8440,institute of geonics of the czech academy of sciences vsb-technical university of ostrava,institute of geonics of the czech academy of sciences,institute of geonics of the czech academy of sciences vsb-technical university of ostrava institute of geonics of the czech academy of sciences,1,276,357
3550,oil center research intl.,grace instrument company,oil center research intl. grace instrument company,1,135,493
8444,institute of geonics of the czech academy of sciences,institute of geonics of the czech academy of sciences vsb-technical university of ostrava,institute of geonics of the czech academy of sciences institute of geonics of the czech academy of sciences vsb-technical university of ostrava,1,357,276
44,university of tulsa,china university of petroleum beijing and university of texas at austin,university of tulsa china university of petroleum beijing and university of texas at austin,1,40,580
8454,polish mining group,institute of geonic of the cas,polish mining group institute of geonic of the cas,1,516,116
8457,institute of geonic of the cas,polish mining group,institute of geonic of the cas polish mining group,1,116,516
3048,hwu/do,do,hwu/do do,1,328,227
3049,do,hwu/do,do hwu/do,1,227,328
8473,institute for geomechanics and surveying - interbranch research center vnimi,center for geodynamic safety,institute for geomechanics and surveying - interbranch research center vnimi center for geodynamic safety,1,533,365
3513,pennsylvania state university,louisiana state university,pennsylvania state university louisiana state university,1,32,431
8477,center for geodynamic safety,institute for geomechanics and surveying - interbranch research center vnimi,center for geodynamic safety institute for geomechanics and surveying - interbranch research center vnimi,1,365,533
39,china university of petroleum beijing and university of texas at austin,university of tulsa,china university of petroleum beijing and university of texas at austin university of tulsa,1,580,40
3512,louisiana state university,pennsylvania state university,louisiana state university pennsylvania state university,1,431,32
3094,university of oklahoma,canadian energy research institute,university of oklahoma canadian energy research institute,1,581,605
8560,hamburg ship model basin,university of rostock,hamburg ship model basin university of rostock,1,293,313
8562,university of rostock,hamburg ship model basin,university of rostock hamburg ship model basin,1,313,293
3564,university of north dakota,oil center research intl.,university of north dakota oil center research intl.,1,414,135
3,jpt senior staff writer,jpt digital editor,jpt senior staff writer jpt digital editor,1,179,668
8613,ecopetrol-icp,sps-oil,ecopetrol-icp sps-oil,1,281,612
3207,schlumberger,australian college of kuwait,schlumberger australian college of kuwait,1,272,655
3206,schlumberger,iraqi drilling company missouri university of science and technology,schlumberger iraqi drilling company missouri university of science and technology,1,272,660
3205,iraqi drilling company missouri university of science and technology,iraqi drilling company,iraqi drilling company missouri university of science and technology iraqi drilling company,1,660,796
4,jpt digital editor,jpt emerging technology senior editor,jpt digital editor jpt emerging technology senior editor,1,668,142
3204,iraqi drilling company missouri university of science and technology,missouri university of science and technology,iraqi drilling company missouri university of science and technology missouri university of science and technology,1,660,683
3203,iraqi drilling company missouri university of science and technology,australian college of kuwait,iraqi drilling company missouri university of science and technology australian college of kuwait,1,660,655
3202,iraqi drilling company missouri university of science and technology,schlumberger,iraqi drilling company missouri university of science and technology schlumberger,1,660,272
8563,university of rostock,technical university of berlin,university of rostock technical university of berlin,1,313,514
3126,delft university of technology,universiti teknologi petronas,delft university of technology universiti teknologi petronas,1,192,820
8637,university of tasmania and csiro,csiro,university of tasmania and csiro csiro,1,640,897
3127,universiti teknologi petronas,delft university of technology,universiti teknologi petronas delft university of technology,1,820,192
3183,cnpc chuanqing drilling engineering company limited,ccdc chuanxi drilling company,cnpc chuanqing drilling engineering company limited ccdc chuanxi drilling company,1,68,791
8641,csiro,university of tasmania and csiro,csiro university of tasmania and csiro,1,897,640
3179,ccdc chuanxi drilling company,cnpc chuanqing drilling engineering company limited,ccdc chuanxi drilling company cnpc chuanqing drilling engineering company limited,1,791,68
2,jpt senior staff writer,jpt emerging technology senior editor,jpt senior staff writer jpt emerging technology senior editor,1,179,142
3208,schlumberger,missouri university of science and technology,schlumberger missouri university of science and technology,1,272,683
8610,sps-oil,ecopetrol-icp,sps-oil ecopetrol-icp,1,612,281
3209,schlumberger,iraqi drilling company,schlumberger iraqi drilling company,1,272,796
3210,australian college of kuwait,iraqi drilling company missouri university of science and technology,australian college of kuwait iraqi drilling company missouri university of science and technology,1,655,660
8564,technical university of berlin,hamburg ship model basin,technical university of berlin hamburg ship model basin,1,514,293
8565,technical university of berlin,university of rostock,technical university of berlin university of rostock,1,514,313
3217,missouri university of science and technology,iraqi drilling company,missouri university of science and technology iraqi drilling company,1,683,796
3216,missouri university of science and technology,australian college of kuwait,missouri university of science and technology australian college of kuwait,1,683,655
3215,missouri university of science and technology,schlumberger,missouri university of science and technology schlumberger,1,683,272
3214,missouri university of science and technology,iraqi drilling company missouri university of science and technology,missouri university of science and technology iraqi drilling company missouri university of science and technology,1,683,660
6,husky energy,university of regina,husky energy university of regina,1,775,804
5,jpt digital editor,jpt senior staff writer,jpt digital editor jpt senior staff writer,1,668,179
8594,university of asia pacific,bangladesh university of engineering & technology,university of asia pacific bangladesh university of engineering & technology,1,48,83
8595,bangladesh university of engineering & technology,university of asia pacific,bangladesh university of engineering & technology university of asia pacific,1,83,48
8596,ecopetrol,uis,ecopetrol uis,1,452,172
8597,uis,ecopetrol,uis ecopetrol,1,172,452
3213,australian college of kuwait,iraqi drilling company,australian college of kuwait iraqi drilling company,1,655,796
3212,australian college of kuwait,missouri university of science and technology,australian college of kuwait missouri university of science and technology,1,655,683
3211,australian college of kuwait,schlumberger,australian college of kuwait schlumberger,1,655,272
3560,oil center research intl.,university of north dakota,oil center research intl. university of north dakota,1,135,414
52,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,petroleum exploration and production research institute of sinopec,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university petroleum exploration and production research institute of sinopec,1,623,210
3960,schlumberger,ypf tecpetrol,schlumberger ypf tecpetrol,1,272,808
3733,total e&p,well engineering research center for intelligent automation university of houston,total e&p well engineering research center for intelligent automation university of houston,1,779,416
7769,cgg,trican well service,cgg trican well service,1,903,427
7770,trican well service,perpetual energy inc.,trican well service perpetual energy inc.,1,427,801
7771,trican well service,cgg,trican well service cgg,1,427,903
7772,bhp,texas a&m university,bhp texas a&m university,1,405,279
7773,texas a&m university,bhp,texas a&m university bhp,1,279,405
3735,well engineering research center for intelligent automation university of houston,total e&p,well engineering research center for intelligent automation university of houston total e&p,1,416,779
3734,well engineering research center for intelligent automation university of houston,robert gordon university,well engineering research center for intelligent automation university of houston robert gordon university,1,416,754
3732,total e&p,robert gordon university,total e&p robert gordon university,1,779,754
3718,bp exploration,awms bp america,bp exploration awms bp america,1,800,620
3731,robert gordon university,well engineering research center for intelligent automation university of houston,robert gordon university well engineering research center for intelligent automation university of houston,1,754,416
7260,ovi-ingemmet,universite grenoble alpes,ovi-ingemmet universite grenoble alpes,1,904,545
8238,university of houston,texas a&m university,university of houston texas a&m university,1,491,279
8246,texas a&m university,university of houston,texas a&m university university of houston,1,279,491
3721,geoscale bp america,bp exploration,geoscale bp america bp exploration,1,682,800
61,texas a&m university,petroleum exploration and production research institute of sinopec,texas a&m university petroleum exploration and production research institute of sinopec,1,279,210
3720,geoscale bp america,awms bp america,geoscale bp america awms bp america,1,682,620
7768,cgg,perpetual energy inc.,cgg perpetual energy inc.,1,903,801
7767,perpetual energy inc.,trican well service,perpetual energy inc. trican well service,1,801,427
7766,perpetual energy inc.,cgg,perpetual energy inc. cgg,1,801,903
2905,exxonmobil upstream research company,sulzer,exxonmobil upstream research company sulzer,1,742,26
2865,king abdullah university of science & technology,the university of texas at austin,king abdullah university of science & technology the university of texas at austin,1,406,24
7634,institute of computational mathematics and mathematical geophysics sb ras,institute of petroleum geology and geophysics sb ras and novosibirsk state university,institute of computational mathematics and mathematical geophysics sb ras institute of petroleum geology and geophysics sb ras and novosibirsk state university,1,492,395
7635,institute of computational mathematics and mathematical geophysics sb ras,institute of mathematics sb ras,institute of computational mathematics and mathematical geophysics sb ras institute of mathematics sb ras,1,492,869
131,schlumberger,university of texas at austing,schlumberger university of texas at austing,1,272,809
3919,repsol,missouri university of science & technology,repsol missouri university of science & technology,1,23,499
128,university of texas at austing,schlumberger,university of texas at austing schlumberger,1,809,272
3916,missouri university of science & technology,repsol,missouri university of science & technology repsol,1,499,23
3915,wintershall energia sa,wintershall holding gmbh,wintershall energia sa wintershall holding gmbh,1,852,788
3914,wintershall holding gmbh,wintershall energia sa,wintershall holding gmbh wintershall energia sa,1,788,852
2872,the university of texas at austin,king abdullah university of science & technology,the university of texas at austin king abdullah university of science & technology,1,24,406
7729,maine university le mans france,upmc paris vi,maine university le mans france upmc paris vi,1,64,547
2885,the petroleum institute,canadian energy research institute,the petroleum institute canadian energy research institute,1,317,605
7732,upmc paris vi,maine university le mans france,upmc paris vi maine university le mans france,1,547,64
2891,canadian energy research institute,the petroleum institute,canadian energy research institute the petroleum institute,1,605,317
2904,sulzer,exxonmobil upstream research company,sulzer exxonmobil upstream research company,1,26,742
3719,bp exploration,geoscale bp america,bp exploration geoscale bp america,1,800,682
3717,awms bp america,geoscale bp america,awms bp america geoscale bp america,1,620,682
8425,enea casaccia,sapienza university of rome and research center for geological risk (ceri) tecnostudi ambiente s.r.l.,enea casaccia sapienza university of rome and research center for geological risk (ceri) tecnostudi ambiente s.r.l.,1,366,799
8408,green gas dpb institute of geonicsof the cas,institute of geonicsof the cas,green gas dpb institute of geonicsof the cas institute of geonicsof the cas,1,323,634
8393,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava,the strata mechanics research institute of the polish academy of sciences,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava the strata mechanics research institute of the polish academy of sciences,1,551,707
8394,somaliland ministry of energy & minerals,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava,somaliland ministry of energy & minerals institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava,1,78,551
8397,somaliland ministry of energy & minerals,the strata mechanics research institute of the polish academy of sciences,somaliland ministry of energy & minerals the strata mechanics research institute of the polish academy of sciences,1,78,707
3579,colorado school of mines,well data labs colorado school of mines; daisukekatsuki,colorado school of mines well data labs colorado school of mines; daisukekatsuki,1,288,670
8404,the strata mechanics research institute of the polish academy of sciences,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava,the strata mechanics research institute of the polish academy of sciences institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava,1,707,551
8405,the strata mechanics research institute of the polish academy of sciences,somaliland ministry of energy & minerals,the strata mechanics research institute of the polish academy of sciences somaliland ministry of energy & minerals,1,707,78
3578,well data labs colorado school of mines; daisukekatsuki,colorado school of mines,well data labs colorado school of mines; daisukekatsuki colorado school of mines,1,670,288
8409,green gas dpb institute of geonicsof the cas,green gas dpb,green gas dpb institute of geonicsof the cas green gas dpb,1,323,537
60,texas a&m university,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,texas a&m university state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,1,279,623
8410,institute of geonicsof the cas,green gas dpb institute of geonicsof the cas,institute of geonicsof the cas green gas dpb institute of geonicsof the cas,1,634,323
8411,institute of geonicsof the cas,green gas dpb,institute of geonicsof the cas green gas dpb,1,634,537
8412,green gas dpb,green gas dpb institute of geonicsof the cas,green gas dpb green gas dpb institute of geonicsof the cas,1,537,323
8413,green gas dpb,institute of geonicsof the cas,green gas dpb institute of geonicsof the cas,1,537,634
3576,oil center research intl,sharif university of technology,oil center research intl sharif university of technology,1,82,218
3572,sharif university of technology,oil center research intl,sharif university of technology oil center research intl,1,218,82
8420,sapienza university of rome and research center for geological risk (ceri) tecnostudi ambiente s.r.l.,enea casaccia,sapienza university of rome and research center for geological risk (ceri) tecnostudi ambiente s.r.l. enea casaccia,1,799,366
8390,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava,somaliland ministry of energy & minerals,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava somaliland ministry of energy & minerals,1,551,78
8382,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou,school of mechanics & civil engineering china university of mining & technology beijing,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou school of mechanics & civil engineering china university of mining & technology beijing,1,393,630
8378,school of mechanics & civil engineering china university of mining & technology beijing,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou,school of mechanics & civil engineering china university of mining & technology beijing state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou,1,630,393
53,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,texas a&m university,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university texas a&m university,1,623,279
3716,awms bp america,bp exploration,awms bp america bp exploration,1,620,800
57,petroleum exploration and production research institute of sinopec,texas a&m university,petroleum exploration and production research institute of sinopec texas a&m university,1,210,279
56,petroleum exploration and production research institute of sinopec,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,petroleum exploration and production research institute of sinopec state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,1,210,623
8333,university of regina,canadian energy research institute,university of regina canadian energy research institute,1,804,605
8334,university of regina,cnooc ltd.-shanghai,university of regina cnooc ltd.-shanghai,1,804,238
8337,university of regina,china university of petroleum-beijing,university of regina china university of petroleum-beijing,1,804,434
8339,canadian energy research institute,university of regina,canadian energy research institute university of regina,1,605,804
8340,canadian energy research institute,cnooc ltd.-shanghai,canadian energy research institute cnooc ltd.-shanghai,1,605,238
8343,canadian energy research institute,china university of petroleum-beijing,canadian energy research institute china university of petroleum-beijing,1,605,434
8345,cnooc ltd.-shanghai,university of regina,cnooc ltd.-shanghai university of regina,1,238,804
8346,cnooc ltd.-shanghai,canadian energy research institute,cnooc ltd.-shanghai canadian energy research institute,1,238,605
8349,cnooc ltd.-shanghai,china university of petroleum-beijing,cnooc ltd.-shanghai china university of petroleum-beijing,1,238,434
8359,china university of petroleum-beijing,university of regina,china university of petroleum-beijing university of regina,1,434,804
8360,china university of petroleum-beijing,canadian energy research institute,china university of petroleum-beijing canadian energy research institute,1,434,605
8361,china university of petroleum-beijing,cnooc ltd.-shanghai,china university of petroleum-beijing cnooc ltd.-shanghai,1,434,238
7261,ovi-ingemmet,isterre ird and universite grenoble alpes,ovi-ingemmet isterre ird and universite grenoble alpes,1,904,258
7048,petro-geotech inc.,petro-geotech inc. europe,petro-geotech inc. petro-geotech inc. europe,1,350,743
7259,ovi-ingemmet,isterre cnrs and universite grenoble alpes,ovi-ingemmet isterre cnrs and universite grenoble alpes,1,904,523
4941,schlumberger-doll research,schlumberger moscow research,schlumberger-doll research schlumberger moscow research,1,243,854
5736,university of houston,shell international exploration and production inc.,university of houston shell international exploration and production inc.,1,491,895
4936,schlumberger moscow research,schlumberger-doll research,schlumberger moscow research schlumberger-doll research,1,854,243
5740,shell international exploration and production inc.,university of houston,shell international exploration and production inc. university of houston,1,895,491
4935,schlumberger moscow research,sct operations pty ltd,schlumberger moscow research sct operations pty ltd,1,854,443
4931,sct operations pty ltd,schlumberger-doll research,sct operations pty ltd schlumberger-doll research,1,443,243
4930,sct operations pty ltd,schlumberger moscow research,sct operations pty ltd schlumberger moscow research,1,443,854
1262,texas tech university,saudi aramco pe&d,texas tech university saudi aramco pe&d,1,360,484
1260,texas tech university,saudi aramco,texas tech university saudi aramco,1,360,617
1259,university of houston,saudi aramco pe&d,university of houston saudi aramco pe&d,1,491,484
1257,university of houston,saudi aramco,university of houston saudi aramco,1,491,617
1256,saudi aramco,saudi aramco pe&d,saudi aramco saudi aramco pe&d,1,617,484
1255,saudi aramco,texas tech university,saudi aramco texas tech university,1,617,360
1254,saudi aramco,university of houston,saudi aramco university of houston,1,617,491
4917,gecko geotechnics,national technical university of athens,gecko geotechnics national technical university of athens,1,242,734
4916,national technical university of athens,gecko geotechnics,national technical university of athens gecko geotechnics,1,734,242
4893,university of houston,university of british columbia,university of houston university of british columbia,1,491,674
4892,university of british columbia,university of houston,university of british columbia university of houston,1,674,491
4940,schlumberger-doll research,sct operations pty ltd,schlumberger-doll research sct operations pty ltd,1,243,443
1263,saudi aramco pe&d,saudi aramco,saudi aramco pe&d saudi aramco,1,484,617
7258,isterre ird and universite grenoble alpes,ovi-ingemmet,isterre ird and universite grenoble alpes ovi-ingemmet,1,258,904
1264,saudi aramco pe&d,university of houston,saudi aramco pe&d university of houston,1,484,491
1317,aera energy,middle east oilfield services,aera energy middle east oilfield services,1,441,844
5602,new jersey institute of technology,massachusetts institute of technology,new jersey institute of technology massachusetts institute of technology,1,114,146
5603,massachusetts institute of technology,new jersey institute of technology,massachusetts institute of technology new jersey institute of technology,1,146,114
1316,aera energy,bao jia university of kansas,aera energy bao jia university of kansas,1,441,422
1265,saudi aramco pe&d,texas tech university,saudi aramco pe&d texas tech university,1,484,360
5612,yale geomechanics consulting,cgg services (canada) ltd.,yale geomechanics consulting cgg services (canada) ltd.,1,220,425
5613,cgg services (canada) ltd.,yale geomechanics consulting,cgg services (canada) ltd. yale geomechanics consulting,1,425,220
5618,nick barton & associates,csiro energy,nick barton & associates csiro energy,1,694,326
5619,csiro energy,nick barton & associates,csiro energy nick barton & associates,1,326,694
4981,the hong kong polytechnic university,sichuan university,the hong kong polytechnic university sichuan university,1,235,519
4980,the hong kong polytechnic university,sichuan university the hong kong polytechnic university,the hong kong polytechnic university sichuan university the hong kong polytechnic university,1,235,646
4979,sichuan university,the hong kong polytechnic university,sichuan university the hong kong polytechnic university,1,519,235
4978,sichuan university,sichuan university the hong kong polytechnic university,sichuan university sichuan university the hong kong polytechnic university,1,519,646
4977,sichuan university the hong kong polytechnic university,the hong kong polytechnic university,sichuan university the hong kong polytechnic university the hong kong polytechnic university,1,646,235
5635,china's oil and gas exploration and development company,china university of petroleum-beijing,china's oil and gas exploration and development company china university of petroleum-beijing,1,585,434
4976,sichuan university the hong kong polytechnic university,sichuan university,sichuan university the hong kong polytechnic university sichuan university,1,646,519
5639,china university of petroleum-beijing,china's oil and gas exploration and development company,china university of petroleum-beijing china's oil and gas exploration and development company,1,434,585
1146,bhp billiton,kappa engineering,bhp billiton kappa engineering,1,213,664
4875,sultan qaboos university,amirkabir university of technology,sultan qaboos university amirkabir university of technology,1,769,573
1143,kappa engineering,bhp billiton,kappa engineering bhp billiton,1,664,213
4871,amirkabir university of technology,sultan qaboos university,amirkabir university of technology sultan qaboos university,1,573,769
4789,paris-est university,the university of texas at austin,paris-est university the university of texas at austin,1,162,24
5959,san francisco public works,robert y chew geotechnical,san francisco public works robert y chew geotechnical,1,412,332
1052,,baker hughes, baker hughes,1,0,439
1051,packers plus,schlumberger,packers plus schlumberger,1,598,272
1043,schlumberger,packers plus,schlumberger packers plus,1,272,598
4784,the university of texas at austin,paris-est university,the university of texas at austin paris-est university,1,24,162
6012,golder associates ltd.,simon fraser university,golder associates ltd. simon fraser university,1,526,440
6013,golder associates ltd.,university of british columbia,golder associates ltd. university of british columbia,1,526,674
6014,simon fraser university,golder associates ltd.,simon fraser university golder associates ltd.,1,440,526
6015,simon fraser university,university of british columbia,simon fraser university university of british columbia,1,440,674
6016,university of british columbia,golder associates ltd.,university of british columbia golder associates ltd.,1,674,526
6017,university of british columbia,simon fraser university,university of british columbia simon fraser university,1,674,440
4757,fss canada consultants inc.,swedish nuclear fuel and waste management co.,fss canada consultants inc. swedish nuclear fuel and waste management co.,1,654,811
4756,fss canada consultants inc.,nuclear waste management organization,fss canada consultants inc. nuclear waste management organization,1,654,740
4749,swedish nuclear fuel and waste management co.,fss canada consultants inc.,swedish nuclear fuel and waste management co. fss canada consultants inc.,1,811,654
4748,swedish nuclear fuel and waste management co.,nuclear waste management organization,swedish nuclear fuel and waste management co. nuclear waste management organization,1,811,740
4741,nuclear waste management organization,fss canada consultants inc.,nuclear waste management organization fss canada consultants inc.,1,740,654
5956,robert y chew geotechnical,san francisco public works,robert y chew geotechnical san francisco public works,1,332,412
4801,petrobras research center (cenpes),center for mineral technology (cetem),petrobras research center (cenpes) center for mineral technology (cetem),1,714,76
4805,center for mineral technology (cetem),petrobras research center (cenpes),center for mineral technology (cetem) petrobras research center (cenpes),1,76,714
1135,nsi fracturing llc,north oil company,nsi fracturing llc north oil company,1,753,849
5862,nazarbayev university,botswana international university of science and technology,nazarbayev university botswana international university of science and technology,1,741,661
5863,nazarbayev university,university of the witwatersrand,nazarbayev university university of the witwatersrand,1,741,363
5864,botswana international university of science and technology,nazarbayev university,botswana international university of science and technology nazarbayev university,1,661,741
5865,botswana international university of science and technology,university of the witwatersrand,botswana international university of science and technology university of the witwatersrand,1,661,363
5866,university of the witwatersrand,nazarbayev university,university of the witwatersrand nazarbayev university,1,363,741
5867,university of the witwatersrand,botswana international university of science and technology,university of the witwatersrand botswana international university of science and technology,1,363,661
4839,mwh now part of stantec,iges,mwh now part of stantec iges,1,558,207
4838,iges,mwh now part of stantec,iges mwh now part of stantec,1,207,558
4811,univ. grenoble alpes,tsinghua university pennsylvania state university,univ. grenoble alpes tsinghua university pennsylvania state university,1,321,725
1131,north oil company,nsi fracturing llc,north oil company nsi fracturing llc,1,849,753
4825,los alamos national laboratory,tsinghua university pennsylvania state university,los alamos national laboratory tsinghua university pennsylvania state university,1,150,725
4823,los alamos national laboratory,univ. grenoble alpes,los alamos national laboratory univ. grenoble alpes,1,150,321
1053,baker hughes,,baker hughes ,1,439,0
4820,tsinghua university pennsylvania state university,los alamos national laboratory,tsinghua university pennsylvania state university los alamos national laboratory,1,725,150
4818,tsinghua university pennsylvania state university,univ. grenoble alpes,tsinghua university pennsylvania state university univ. grenoble alpes,1,725,321
4812,univ. grenoble alpes,los alamos national laboratory,univ. grenoble alpes los alamos national laboratory,1,321,150
1318,aera energy,kuwait oil company,aera energy kuwait oil company,1,441,42
5583,colorado school of mines,mcm jacobs associates,colorado school of mines mcm jacobs associates,1,288,747
5582,mcm jacobs associates,colorado school of mines,mcm jacobs associates colorado school of mines,1,747,288
5141,university of alberta,alberta geological survey,university of alberta alberta geological survey,1,194,659
5344,sct operations,aramco services,sct operations aramco services,1,669,436
1353,consultant,university of houston,consultant university of houston,1,610,491
5348,aramco services,university of houston,aramco services university of houston,1,436,491
5349,aramco services,sct operations,aramco services sct operations,1,436,669
1354,consultant,university of kansas,consultant university of kansas,1,610,329
