id	link	date	title	authors	summary
1503.08725v2	http://arxiv.org/pdf/1503.08725v2	2016	Statistical mechanics of reparametrization-invariant systems. It takes   three to tango	Goffredo Chirco|Thibaut Josset|Carlo Rovelli	  It is notoriously difficult to apply statistical mechanics to generally covariant systems, because the notions of time, energy and equilibrium are seriously modified in this context. We discuss the conditions under which weaker versions of these notions can be defined, sufficient for statistical mechanics. We focus on reparametrization-invariant systems without additional gauges. The key is to reconstruct statistical mechanics from the ergodic theorem. We find that a suitable split of the system into two non interacting components is sufficient for generalizing statistical mechanics. While equilibrium acquires sense only when the system admits a suitable split into three weakly interacting components ---roughly: a clock and two systems among which a generalization of energy is equi-partitioned. This allows the application of statistical mechanics and thermodynamics as an additivity condition of such generalized energy. 	
1507.02301v1	http://arxiv.org/pdf/1507.02301v1	2015	Who to Trust for Truthfully Maximizing Welfare?	Dimitris Fotakis|Christos Tzamos|Emmanouil Zampetakis	  We introduce a general approach based on \emph{selective verification} and obtain approximate mechanisms without money for maximizing the social welfare in the general domain of utilitarian voting. Having a good allocation in mind, a mechanism with verification selects few critical agents and detects, using a verification oracle, whether they have reported truthfully. If yes, the mechanism produces the desired allocation. Otherwise, the mechanism ignores any misreports and proceeds with the remaining agents. We obtain randomized truthful (or almost truthful) mechanisms without money that verify only $O(\ln m / \epsilon)$ agents, where $m$ is the number of outcomes, independently of the total number of agents, and are $(1-\epsilon)$-approximate for the social welfare. We also show that any truthful mechanism with a constant approximation ratio needs to verify $\Omega(\log m)$ agents. A remarkable property of our mechanisms is \emph{robustness}, namely that their outcome depends only on the reports of the truthful agents. 	
1508.04298v1	http://arxiv.org/pdf/1508.04298v1	2015	Negative nonlinear damping of a graphene mechanical resonator	Vibhor Singh|Olga Shevchuk|Ya. M. Blanter|Gary A. Steele	  We experimentally investigate the nonlinear response of a multilayer graphene resonator using a superconducting microwave cavity to detect its motion. The radiation pressure force is used to drive the mechanical resonator in an optomechanically induced transparency configuration. By varying the amplitudes of drive and probe tones, the mechanical resonator can be brought into a nonlinear limit. Using the calibration of the optomechanical coupling, we quantify the mechanical Duffing nonlinearity. By increasing the drive force, we observe a decrease in the mechanical dissipation rate at large amplitudes, suggesting a negative nonlinear damping mechanism in the graphene resonator. Increasing the optomechanical backaction, we observe a nonlinear regime not described by a Duffing response that includes new instabilities of the mechanical response. 	
1508.07844v1	http://arxiv.org/pdf/1508.07844v1	2015	High-frequency and high-quality silicon carbide optomechanical   microresonators	Xiyuan Lu|Jonathan Y. Lee|Qiang Lin	  Silicon carbide (SiC) exhibits excellent material properties attractive for broad applications. We demonstrate the first SiC optomechanical microresonators that integrate high mechanical frequency, high mechanical quality, and high optical quality into a single device. The radial-breathing mechanical mode has a mechanical frequency up to 1.69 GHz with a mechanical Q around 5500 in atmosphere, which corresponds to a mechanical f-Q product as high as 9.47x10^12 Hz. The strong optomechanical coupling allows us to efficiently excite and probe the coherent mechanical oscillation by optical waves. The demonstrated devices, in combination with the superior thermal property, chemical inertness, and defect characteristics of SiC, show great potential for applications in metrology, sensing, and quantum photonics, particularly in harsh environments that are challenging for other device platforms. 	
1509.01388v1	http://arxiv.org/pdf/1509.01388v1	2015	Computational up-scaling of anisotropic swelling and mechanical behavior   of hierarchical cellular material	Ahmad Rafsanjani|Dominique Derome|Falk K. Wittel|Jan Carmeliet	  The hygro-mechanical behavior of a hierarchical cellular material, i.e. growth rings of softwood is investigated using a two-scale micro-mechanics model based on a computational homogenization technique. The lower scale considers the individual wood cells of varying geometry and dimensions. Honeycomb unit cells with periodic boundary conditions are utilized to calculate the mechanical properties and swelling coefficients of wood cells. Using the cellular scale results, the anisotropy in mechanical and swelling behavior of a growth ring in transverse directions is investigated. Predicted results are found to be comparable to experimental data. It is found that the orthotropic swelling properties of the cell wall in thin-walled earlywood cells produce anisotropic swelling behavior while, in thick latewood cells, this anisotropy vanishes. The proposed approach provides the ability to consider the complex microstructure when predicting the effective mechanical and swelling properties of softwood. 	
1510.03760v1	http://arxiv.org/pdf/1510.03760v1	2015	Noether's first theorem in Hamiltonian mechanics	G. Sardanashvily	  Non-autonomous non-relativistic mechanics is formulated as Lagrangian and Hamiltonian theory on fibre bundles over the time axis R. Hamiltonian mechanics herewith can be reformulated as particular Lagrangian theory on a momentum phase space. This facts enable one to apply Noether's first theorem both to Lagrangian and Hamiltonian mechanics. By virtue of Noether's first theorem, any symmetry defines a symmetry current which is an integral of motion in Lagrangian and Hamiltonian mechanics. The converse is not true in Lagrangian mechanics where integrals of motion need not come from symmetries. We show that, in Hamiltonian mechanics, any integral of motion is a symmetry current. In particular, an energy function relative to a reference frame is a symmetry current along a connection on a configuration bundle which is this reference frame. An example of the global Kepler problem is analyzed in detail. 	
1510.07687v2	http://arxiv.org/pdf/1510.07687v2	2015	Bonding Description of the Harpoon Mechanism	Mauricio Rodriguez-Mayorga|Eloy Ramos-Cordoba|Pedro Salvador|Miquel Sola|Eduard Matito	  The lowest-lying states of LiH have been widely used to develop and calibrate many different methods in quantum mechanics. In this paper we show that the electron-transfer processes occurring in these two states are a difficult test for chemical bonding descriptors and can be used to assess new bonding descriptors on its ability to recognize the harpoon mechanism. To this aim, we study the bond formation mechanism in a series of diatomic molecules. In all studied electron-reorganization mechanisms, the maximal electron-transfer variation point along the bond formation path occurs when about half electron has been transferred from one atom to another. If the process takes places through a harpoon mechanism, this point of the reaction path coincides with the avoided crossing. The electron sharing indices and one-dimensional plots of the electron localization function and the Laplacian of the electron density along the molecular axis can be used to monitor the bond formation in diatomics and provide a distinction between the harpoon mechanism and a regular electron-reorganization process. 	
1603.02478v2	http://arxiv.org/pdf/1603.02478v2	2016	An Introduction to Mechanized Reasoning	Manfred Kerber|Christoph Lange|Colin Rowat	  Mechanized reasoning uses computers to verify proofs and to help discover new theorems. Computer scientists have applied mechanized reasoning to economic problems but -- to date -- this work has not yet been properly presented in economics journals. We introduce mechanized reasoning to economists in three ways. First, we introduce mechanized reasoning in general, describing both the techniques and their successful applications. Second, we explain how mechanized reasoning has been applied to economic problems, concentrating on the two domains that have attracted the most attention: social choice theory and auction theory. Finally, we present a detailed example of mechanized reasoning in practice by means of a proof of Vickrey's familiar theorem on second-price auctions. 	
1603.03977v3	http://arxiv.org/pdf/1603.03977v3	2017	Pufferfish Privacy Mechanisms for Correlated Data	Shuang Song|Yizhen Wang|Kamalika Chaudhuri	  Many modern databases include personal and sensitive correlated data, such as private information on users connected together in a social network, and measurements of physical activity of single subjects across time. However, differential privacy, the current gold standard in data privacy, does not adequately address privacy issues in this kind of data.   This work looks at a recent generalization of differential privacy, called Pufferfish, that can be used to address privacy in correlated data. The main challenge in applying Pufferfish is a lack of suitable mechanisms. We provide the first mechanism -- the Wasserstein Mechanism -- which applies to any general Pufferfish framework. Since this mechanism may be computationally inefficient, we provide an additional mechanism that applies to some practical cases such as physical activity measurements across time, and is computationally efficient. Our experimental evaluations indicate that this mechanism provides privacy and utility for synthetic as well as real data in two separate domains. 	
1603.08613v2	http://arxiv.org/pdf/1603.08613v2	2016	Quantum and classical control of single photon states via a mechanical   resonator	Sahar Basiri-Esfahani|Casey R Myers|Joshua Combes|G. J. Milburn	  Optomechanical systems typically use light to control the quantum state of a mechanical resonator. In this paper, we propose a scheme for controlling the quantum state of light using the mechanical degree of freedom as a controlled beam splitter. Preparing the mechanical resonator in non-classical states enables an optomechanical Stern-Gerlach interferometer. When the mechanical resonator has a small coherent amplitude it acts as a quantum control, entangling the optical and mechanical degrees of freedom. As the coherent amplitude of the resonator increases, we recover single photon and two-photon interference via a classically controlled beam splitter. The visibility of the two-photon interference is particularly sensitive to coherent excitations in the mechanical resonator and this could form the basis of an optically transduced weak-force sensor. 	
1106.4469v1	http://arxiv.org/pdf/1106.4469v1	2011	Development of mechanism for enhancing data security in quantum   cryptography	Ajit Singh|Nidhi Sharma	  Nowadays security in communication is increasingly important to the network communication because many categories of data are required restriction on authorization of access, modify, delete and insert. Quantum cryptography is one of the solutions that use property of polarization to ensure that transmitted data is not tampered. The research paper provides the mechanism that enhances the data security in quantum cryptography during exchange of information. In first phase detailed explanation of Quantum key distribution's BB84 protocol is given. BB84 protocol is used as the basis for the mechanism. In next phase the proposed mechanism is explained. The proposed mechanism combines BB84 protocol at two levels, from sender to receiver and then from receiver to sender. Moreover, a logic circuit is used to combine the bits hence to reduce the probability of eavesdropping. The key obtained can be used to exchange the information securely further it can help in encryption and decryption of crucial data. Double level BB84 mechanism will help in information reconciliation as well as privacy amplification. In future the proposed mechanism will be very beneficial where unconditional security is required during key and other secret information exchange 	
1209.1236v1	http://arxiv.org/pdf/1209.1236v1	2012	Coordination of autonomic functionalities in communications networks	Richard Combes|Zwi Altman|Eitan Altman	  Future communication networks are expected to feature autonomic (or self-organizing) mechanisms to ease deployment (self-configuration), tune parameters automatically (self-optimization) and repair the network (self-healing). Self-organizing mechanisms have been designed as stand-alone entities, even though multiple mechanisms will run in parallel in operational networks. An efficient coordination mechanism will be the major enabler for large scale deployment of self-organizing networks. We model self-organizing mechanisms as control loops, and study the conditions for stability when running control loops in parallel. Based on control theory and Lyapunov stability, we propose a coordination mechanism to stabilize the system, which can be implemented in a distributed fashion. The mechanism remains valid in the presence of measurement noise via stochastic approximation. Instability and coordination in the context of wireless networks are illustrated with two examples and the influence of network geometry is investigated. We are essentially concerned with linear systems, and the applicability of our results for non-linear systems is discussed. 	
1309.0400v2	http://arxiv.org/pdf/1309.0400v2	2013	Time and probability: From classical mechanics to relativistic Bohmian   mechanics	H. Nikolic	  Bohmian mechanics can be generalized to a relativistic theory without preferred foliation, with a price of introducing a puzzling concept of spacetime probability conserved in a scalar time. We explain how analogous concept appears naturally in classical statistical mechanics of relativistic particles, with scalar time being identified with the proper time along particle trajectories. The conceptual understanding of relativistic Bohmian mechanics is significantly enriched by this classical insight. In particular, the analogy between classical and Bohmian mechanics suggests the interpretation of Bohmian scalar time as a quantum proper time different from the classical one, the two being related by a nonlocal scale factor calculated from the wave function. In many cases of practical interest, including the macroscopic measuring apparatus, the fundamental spacetime probability explains the more familiar space probability as an emergent approximate description. Requiring that the quantum proper time in the classical limit should reduce to the classical proper time, we propose that only massive particles have Bohmian trajectories. An analysis of the macroscopic measuring apparatus made up of massive particles restores agreement with the predictions of standard quantum theory. 	
1404.0542v1	http://arxiv.org/pdf/1404.0542v1	2014	Towards a Fair Allocation of Rewards in Multi-Level Marketing	Talal Rahwan|Victor Naroditskiy|Tomasz Michalak|Michael Wooldridge|Nicholas R Jennings	  An increasing number of businesses and organisations rely on existing users for finding new users or spreading a message. One of the widely used "refer-a-friend" mechanisms offers an equal reward to both the referrer and the invitee. This mechanism provides incentives for direct referrals and is fair to the invitee. On the other hand, multi-level marketing and recent social mobilisation experiments focus on mechanisms that incentivise both direct and indirect referrals. Such mechanisms share the reward for inviting a new member among the ancestors, usually in geometrically decreasing shares. A new member receives nothing at the time of joining. We study fairness in multi-level marketing mechanisms. We show how characteristic function games can be used to model referral marketing, show how the canonical fairness concept of the Shapley value can be applied to this setting, and establish the complexity of finding the Shapley value in each class, and provide a comparison of the Shapley value-based mechanism to existing referral mechanisms. 	
1404.0686v2	http://arxiv.org/pdf/1404.0686v2	2014	Many body localization and thermalization in quantum statistical   mechanics	Rahul Nandkishore|David A. Huse	  We review some recent developments in the statistical mechanics of isolated quantum systems. We provide a brief introduction to quantum thermalization, paying particular attention to the `Eigenstate Thermalization Hypothesis' (ETH), and the resulting `single-eigenstate statistical mechanics'. We then focus on a class of systems which fail to quantum thermalize and whose eigenstates violate the ETH: These are the many-body Anderson localized systems; their long-time properties are not captured by the conventional ensembles of quantum statistical mechanics. These systems can locally remember forever information about their local initial conditions, and are thus of interest for possibilities of storing quantum information. We discuss key features of many-body localization (MBL), and review a phenomenology of the MBL phase. Single-eigenstate statistical mechanics within the MBL phase reveals dynamically-stable ordered phases, and phase transitions among them, that are invisible to equilibrium statistical mechanics and can occur at high energy and low spatial dimensionality where equilibrium ordering is forbidden. 	
1404.1288v3	http://arxiv.org/pdf/1404.1288v3	2014	Depicting qudit quantum mechanics and mutually unbiased qudit theories	André Ranchin	  We generalize the ZX calculus to quantum systems of dimension higher than two. The resulting calculus is sound and universal for quantum mechanics. We define the notion of a mutually unbiased qudit theory and study two particular instances of these theories in detail: qudit stabilizer quantum mechanics and Spekkens-Schreiber toy theory for dits. The calculus allows us to analyze the structure of qudit stabilizer quantum mechanics and provides a geometrical picture of qudit stabilizer theory using D-toruses, which generalizes the Bloch sphere picture for qubit stabilizer quantum mechanics. We also use our framework to describe generalizations of Spekkens toy theory to higher dimensional systems. This gives a novel proof that qudit stabilizer quantum mechanics and Spekkens-Schreiber toy theory for dits are operationally equivalent in three dimensions. The qudit pictorial calculus is a useful tool to study quantum foundations, understand the relationship between qubit and qudit quantum mechanics, and provide a novel, high level description of quantum information protocols. 	
1409.4150v3	http://arxiv.org/pdf/1409.4150v3	2017	Strong Duality for a Multiple-Good Monopolist	Constantinos Daskalakis|Alan Deckelbaum|Christos Tzamos	  We characterize optimal mechanisms for the multiple-good monopoly problem and provide a framework to find them. We show that a mechanism is optimal if and only if a measure $\mu$ derived from the buyer's type distribution satisfies certain stochastic dominance conditions. This measure expresses the marginal change in the seller's revenue under marginal changes in the rent paid to subsets of buyer types. As a corollary, we characterize the optimality of grand-bundling mechanisms, strengthening several results in the literature, where only sufficient optimality conditions have been derived. As an application, we show that the optimal mechanism for $n$ independent uniform items each supported on $[c,c+1]$ is a grand-bundling mechanism, as long as $c$ is sufficiently large, extending Pavlov's result for $2$ items [Pavlov'11]. At the same time, our characterization also implies that, for all $c$ and for all sufficiently large $n$, the optimal mechanism for $n$ independent uniform items supported on $[c,c+1]$ is not a grand bundling mechanism. 	
1410.1703v2	http://arxiv.org/pdf/1410.1703v2	2016	A Truthful Mechanism for the Generalized Assignment Problem	Salman Fadaei|Martin Bichler	  We propose a truthful-in-expectation, $(1-1/e)$-approximation mechanism for a strategic variant of the generalized assignment problem (GAP). In GAP, a set of items has to be optimally assigned to a set of bins without exceeding the capacity of any singular bin. In the strategic variant of the problem we study, values for assigning items to bins are the private information of bidders and the mechanism should provide bidders with incentives to truthfully report their values. The approximation ratio of the mechanism is a significant improvement over the approximation ratio of the existing truthful mechanism for GAP.   The proposed mechanism comprises a novel convex optimization program as the allocation rule as well as an appropriate payment rule. To implement the convex program in polynomial time, we propose a fractional local search algorithm which approximates the optimal solution within an arbitrarily small error leading to an approximately truthful-in-expectation mechanism. The presented algorithm improves upon the existing optimization algorithms for GAP in terms of simplicity and runtime while the approximation ratio closely matches the best approximation ratio given for GAP when all inputs are publicly known. 	
1501.00715v1	http://arxiv.org/pdf/1501.00715v1	2015	Mechanism Design for Team Formation	Mason Wright|Yevgeniy Vorobeychik	  Team formation is a core problem in AI. Remarkably, little prior work has addressed the problem of mechanism design for team formation, accounting for the need to elicit agents' preferences over potential teammates. Coalition formation in the related hedonic games has received much attention, but only from the perspective of coalition stability, with little emphasis on the mechanism design objectives of true preference elicitation, social welfare, and equity. We present the first formal mechanism design framework for team formation, building on recent combinatorial matching market design literature. We exhibit four mechanisms for this problem, two novel, two simple extensions of known mechanisms from other domains. Two of these (one new, one known) have desirable theoretical properties. However, we use extensive experiments to show our second novel mechanism, despite having no theoretical guarantees, empirically achieves good incentive compatibility, welfare, and fairness. 	
1504.04067v1	http://arxiv.org/pdf/1504.04067v1	2015	Jet Luminosity of Gamma-ray Bursts: Blandford-Znajek Mechanism v.s.   Neutrino Annihilation Process	Tong Liu|Shu-Jin Hou|Li Xue|Wei-Min Gu	  A neutrino-dominated accretion flow (NDAF) around a rotating stellar-mass black hole (BH) is one of the plausible candidates for the central engine of gamma-ray bursts (GRBs). Two mechanisms, i.e., Blandford-Znajek (BZ) mechanism and neutrino annihilation process, are generally considered to power GRBs. Using the analytic solutions from Xue et al. (2013) and ignoring the effects of the magnetic field configuration, we estimate the BZ and neutrino annihilation luminosities as the functions of the disk masses and BH spin parameters to contrast the observational jet luminosities of GRBs. The results show that, although the neutrino annihilation processes could account for most of GRBs, the BZ mechanism is more effective, especially for long-duration GRBs. Actually, if the energy of afterglows and flares of GRBs is included, the distinction between these two mechanisms is more significant. Furthermore, massive disk mass and high BH spin are beneficial to power high luminosities of GRBs. Finally, we discuss possible physical mechanisms to enhance the disk mass or the neutrino emission rate of NDAFs and relevant difference between these two mechanisms. 	
1506.07631v1	http://arxiv.org/pdf/1506.07631v1	2015	Dynamic Mechanism Design with Interdependent Valuations	Swaprava Nath|Onno Zoeter|Y. Narahari|Christopher R. Dance	  We consider an infinite horizon dynamic mechanism design problem with interdependent valuations. In this setting the type of each agent is assumed to be evolving according to a first order Markov process and is independent of the types of other agents. However, the valuation of an agent can depend on the types of other agents, which makes the problem fall into an interdependent valuation setting. Designing truthful mechanisms in this setting is non-trivial in view of an impossibility result which says that for interdependent valuations, any efficient and ex-post incentive compatible mechanism must be a constant mechanism, even in a static setting. Mezzetti (2004) circumvents this problem by splitting the decisions of allocation and payment into two stages. However, Mezzetti's result is limited to a static setting and moreover in the second stage of that mechanism, agents are weakly indifferent about reporting their valuations truthfully. This paper provides a first attempt at designing a dynamic mechanism which is efficient, `strict' ex-post incentive compatible and ex-post individually rational in a setting with interdependent values and Markovian type evolution. 	
1601.04061v1	http://arxiv.org/pdf/1601.04061v1	2016	Mechanical bound state in the continuum for optomechanical   microresonators	Yuan Chen|Zhen Shen|Xiao Xiong|Chun-Hua Dong|Chang-Ling Zou|Guang-Can Guo	  Clamping loss limits the quality factor of mechanical mode in the optomechanical resonators supported with the supporting stem. Using the mechanical bound state in the continuum, we have found that the mechanical clamping loss can be avoided. The mechanical quality factor of microsphere could be achieved up to 10^8 for a specific radius of the stem, where the different coupling channels between the resonator and supporting stem are orthogonal to each other. Such mechanism is proved to be universal for different geometries and materials, thus can also be generalized to design the high quality mechanical resonators. 	
1601.07778v3	http://arxiv.org/pdf/1601.07778v3	2017	Scale relativistic formulation of non-differentiable mechanics I:   Application to the harmonic oscillator	Mei-Hui Teh|Laurent Nottale|Stephan LeBohec	  This article is the first in a series of two presenting the scale relativistic approach to non-differentiability in mechanics and its relation to quantum mechanics. In this first paper, we present the definition of a complex scale-covariant time-differential operator and show that mechanics of non-differentiable paths is implemented in the same way as classical mechanics but with the replacement of the time derivative and velocity with the time-differential operator and associated complex velocity. With this, the generalized form of Newton's fundamental relation of dynamics is shown to take the form of a Langevin equation in the case of stationary motion characterized by a null average classical velocity. The numerical integration of the Langevin equation in the case of a harmonic oscillator reveals the same statistics as the stationary solutions of the Schroedinger equation for the same problem. This motivates the second paper which makes the relation to quantum mechanics explicit by discussing the axioms of quantum mechanics in the Scale Relativity framework. 	
1602.05955v3	http://arxiv.org/pdf/1602.05955v3	2016	Generation of Mechanical Interference Fringes by Multi-Photon Quantum   Measurement	M. Ringbauer|T. J. Weinhold|A. G. White|M. R. Vanner	  The exploration of wave phenomena and quantum properties of massive systems offers an intriguing pathway to study the foundations of physics and to develop a suite of quantum-enhanced technologies. Here we present an optomechanical scheme to prepare non-Gaussian quantum states of motion of a mechanical resonator using photonic quantum measurements. Our method is capable of generating non-classical mechanical states without the need for strong single-photon coupling, and is resilient against optical loss and initial mechanical thermal occupation. Additionally, our approach provides a route to generate larger mechanical superposition states using effective interactions with multi-photon quantum states. We experimentally demonstrate this technique on a mechanical thermal state in the classical limit and observe interference fringes in the mechanical position distribution that show phase super-resolution. This opens a feasible route to explore and exploit quantum phenomena at a macroscopic scale. 	
1605.00935v2	http://arxiv.org/pdf/1605.00935v2	2016	Proposal for a quantum delayed-choice experiment with a spin-mechanical   setup	Peng-Bo Li|Fu-Li Li	  We describe an experimentally feasible protocol for performing a variant of the quantum delayed-choice experiment with massive objects. In this scheme, a single nitrogen-vacancy (NV) center in diamond driven by microwave fields is dispersively coupled to a massive mechanical resonator. A double-pulse Ramsey interferometer can be implemented with the spin-mechanical setup, where the second Ramsey microwave pulse drives the spin conditioned on the number states of the resonator. The probability for finding the NV center in definite spin states exhibits interference fringes when the mechanical resonator is prepared in a specific number state. On the other hand, the interference is destroyed if the mechanical resonator stays in some other number states. The wavelike and particlelike behavior of the NV spin can be superposed by preparing the mechanical resonator in a superposition of two distinct number states. Thus a quantum version of Wheeler's delayed-choice experiment could be implemented, allowing of fundamental tests of quantum mechanics on a macroscopic scale. 	
1606.08969v2	http://arxiv.org/pdf/1606.08969v2	2016	Energy saving mechanisms, collective behavior and the variation range   hypothesis in biological systems: A review	Hugh Trenchard|Matjaz Perc	  Energy saving mechanisms are ubiquitous in nature. Aerodynamic and hydrodynamic drafting, vortice uplift, Bernoulli suction, thermoregulatory coupling, path following, physical hooks, synchronization, and cooperation are only some of the better-known examples. While drafting mechanisms also appear in non-biological systems such as sedimentation and particle vortices, the broad spectrum of these mechanisms appears more diversely in biological systems including bacteria, spermatozoa, various aquatic species, birds, land animals, semi-fluid dwellers like turtle hatchlings, as well as human systems. We present the thermodynamic framework for energy saving mechanisms, and we review evidence in favor of the variation range hypothesis. This hypothesis posits that, as an evolutionary process, the variation range between strongest and weakest group members converges on the equivalent energy saving quantity that is generated by the energy saving mechanism. We also review self-organized structures that emerge due to energy saving mechanisms, including convective processes that can be observed in many systems over both short and long time scales, as well as high collective output processes in which a form of collective position locking occurs. 	
1701.06261v1	http://arxiv.org/pdf/1701.06261v1	2017	Mechanism of cellular effect directly induced by magnetic nanoparticles   under magnetic fields	Linjie Chen|Changyou Chen|Pingping Wang|Tao Song	  The interaction of magnetic nanoparticles (MNPs) with various magnetic fields could directly induce cellular effects. Many scattered investigations have got involved in these cellular effects, analyzed their relative mechanisms and extended their biomedical uses in magnetic hyperthermia and cell regulation. This review reports these cellular effects and their important applications in biomedical area. More importantly, we highlight the underlying mechanisms behind these direct cellular effects in the review from the thermal energy and mechanical force. Recently, some physical analyses showed that the mechanisms of heat and mechanical force in cellular effects are controversial. Although the physical principle plays an important role in these cellular effects, some chemical reactions such as free radical reaction also existed in the interaction of MNPs with magnetic fields, which provides the possible explanation for the current controversy. It's anticipated that the review here could provide readers a deeper understanding of mechanisms of how MNPs contribute to the direct cellular effects and thus their biomedical applications under various magnetic fields. 	
1703.00320v1	http://arxiv.org/pdf/1703.00320v1	2017	Investigating the Characteristics of One-Sided Matching Mechanisms Under   Various Preferences and Risk Attitudes	Hadi Hosseini|Kate Larson|Robin Cohen	  One-sided matching mechanisms are fundamental for assigning a set of indivisible objects to a set of self-interested agents when monetary transfers are not allowed. Two widely-studied randomized mechanisms in multiagent settings are the Random Serial Dictatorship (RSD) and the Probabilistic Serial Rule (PS). Both mechanisms require only that agents specify ordinal preferences and have a number of desirable economic and computational properties. However, the induced outcomes of the mechanisms are often incomparable and thus there are challenges when it comes to deciding which mechanism to adopt in practice. In this paper, we first consider the space of general ordinal preferences and provide empirical results on the (in)comparability of RSD and PS. We analyze their respective economic properties under general and lexicographic preferences. We then instantiate utility functions with the goal of gaining insights on the manipulability, efficiency, and envyfreeness of the mechanisms under different risk-attitude models. Our results hold under various preference distribution models, which further confirm the broad use of RSD in most practical applications. 	
1704.08017v1	http://arxiv.org/pdf/1704.08017v1	2017	Bohmian Mechanics	Roderich Tumulka	  Bohmian mechanics, also known as pilot-wave theory or de Broglie-Bohm theory, is a formulation of quantum mechanics whose fundamental axioms are not about what observers will see if they perform an experiment but about what happens in reality. It is therefore called a "quantum theory without observers." It follows from these axioms that in a universe governed by Bohmian mechanics, observers will see outcomes with exactly the probabilities specified by the usual rules of quantum mechanics for empirical predictions. Specifically, Bohmian mechanics asserts that electrons and other elementary particles have a definite position at every time and move according to an equation of motion that is one of the fundamental laws of the theory and involves a wave function that evolves according to the usual Schr\"odinger equation. Bohmian mechanics is named after David Bohm (1917-1992), who was, although not the first to consider this theory, the first to realize (in 1952) that it actually makes correct predictions. 	
1705.06306v1	http://arxiv.org/pdf/1705.06306v1	2017	Deterministic, Strategyproof, and Fair Cake Cutting	Vijay Menon|Kate Larson	  We study the classic cake cutting problem from a mechanism design perspective, in particular focusing on deterministic mechanisms that are strategyproof and fair. We begin by looking at mechanisms that are non-wasteful and primarily show that for even the restricted class of piecewise constant valuations there exists no direct-revelation mechanism that is strategyproof and even approximately proportional. Subsequently, we remove the non-wasteful constraint and show another impossibility result stating that there is no strategyproof and approximately proportional direct-revelation mechanism that outputs contiguous allocations, again, for even the restricted class of piecewise constant valuations. In addition to the above results, we also present some negative results when considering an approximate notion of strategyproofness, show a connection between direct-revelation mechanisms and mechanisms in the Robertson-Webb model when agents have piecewise constant valuations, and finally also present a (minor) modification to the well-known Even-Paz algorithm that has better incentive-compatible properties for the cases when there are two or three agents. 	
1705.07704v2	http://arxiv.org/pdf/1705.07704v2	2017	A Regularized Framework for Sparse and Structured Neural Attention	Vlad Niculae|Mathieu Blondel	  Modern neural networks are often augmented with an attention mechanism, which tells the network where to focus within the input. We propose in this paper a new framework for sparse and structured attention, building upon a smoothed max operator. We show that the gradient of this operator defines a mapping from real values to probabilities, suitable as an attention mechanism. Our framework includes softmax and a slight generalization of the recently-proposed sparsemax as special cases. However, we also show how our framework can incorporate modern structured penalties, resulting in more interpretable attention mechanisms, that focus on entire segments or groups of an input. We derive efficient algorithms to compute the forward and backward passes of our attention mechanisms, enabling their use in a neural network trained with backpropagation. To showcase their potential as a drop-in replacement for existing ones, we evaluate our attention mechanisms on three large-scale tasks: textual entailment, machine translation, and sentence summarization. Our attention mechanisms improve interpretability without sacrificing performance; notably, on textual entailment and summarization, we outperform the standard attention mechanisms based on softmax and sparsemax. 	
1705.09863v1	http://arxiv.org/pdf/1705.09863v1	2017	Molecular recognition of the environment and mechanisms of the origin of   species in quantum-like modeling of evolution	Alexey V. Melkikh|Alexey V. Melkikh|Andrei Khrennikov	  A review of the mechanisms of speciation is performed. The mechanisms of the evolution of species, taking into account the feedback of the state of the environment and mechanisms of the emergence of complexity, are considered. It is shown that these mechanisms, at the molecular level, cannot work steadily in terms of classical mechanics. Quantum mechanisms of changes in the genome, based on the long-range interaction potential between biologically important molecules, are proposed as one of possible explanation. Different variants of interactions of the organism and environment based on molecular recognition and leading to new species origins are considered. Experiments to verify the model are proposed. This bio-physical study is completed by the general operational model of based on quantum information theory. The latter is applied to model epigenetic evolution. 	
1705.10706v1	http://arxiv.org/pdf/1705.10706v1	2017	Truthful Allocation Mechanisms Without Payments: Characterization and   Implications on Fairness	Georgios Amanatidis|Georgios Birmpas|George Christodoulou|Evangelos Markakis	  We study the mechanism design problem of allocating a set of indivisible items without monetary transfers. Despite the vast literature on this very standard model, it still remains unclear how do truthful mechanisms look like. We focus on the case of two players with additive valuation functions and our purpose is twofold. First, our main result provides a complete characterization of truthful mechanisms that allocate all the items to the players. Our characterization reveals an interesting structure underlying all truthful mechanisms, showing that they can be decomposed into two components: a selection part where players pick their best subset among prespecified choices determined by the mechanism, and an exchange part where players are offered the chance to exchange certain subsets if it is favorable to do so. In the remaining paper, we apply our main result and derive several consequences on the design of mechanisms with fairness guarantees. We consider various notions of fairness, (indicatively, maximin share guarantees and envy-freeness up to one item) and provide tight bounds for their approximability. Our work settles some of the open problems in this agenda, and we conclude by discussing possible extensions to more players. 	
