id	link	date	title	authors	summary
1606.08577v1	http://arxiv.org/pdf/1606.08577v1	2016	Reliability analysis of high-dimensional models using low-rank tensor   approximations	K. Konakli|B. Sudret	  Engineering and applied sciences use models of increasing complexity to simulate the behaviour of manufactured and physical systems. Propagation of uncertainties from the input to a response quantity of interest through such models may become intractable in cases when a single simulation is time demanding. Particularly challenging is the reliability analysis of systems represented by computationally costly models, because of the large number of model evaluations that are typically required to estimate small probabilities of failure. In this paper, we demonstrate the potential of a newly emerged meta-modelling technique known as low-rank tensor approximations to address this limitation. This technique is especially promising for high-dimensional problems because: (i) the number of unknowns in the generic functional form of the meta-model grows only linearly with the input dimension and (ii) such approximations can be constructed by relying on a series of minimization problems of small size independent of the input dimension. In example applications involving finite-element models pertinent to structural mechanics and heat conduction, low-rank tensor approximations built with polynomial bases are found to outperform the popular sparse polynomial chaos expansions in the estimation of tail probabilities when small experimental designs are used. It should be emphasized that contrary to methods particularly targeted to reliability analysis, the meta-modelling approach also provides a full probabilistic description of the model response, which can be used to estimate any statistical measure of interest. 	
1607.01510v3	http://arxiv.org/pdf/1607.01510v3	2018	Perturbation Theory for Arbitrary Coupling Strength ?	B. P. Mahapatra|N. B. Pradhan	  We present a \emph{new} formulation of perturbation theory for quantum systems, designated here as: `mean field perturbation theory'(MFPT), which is free from power-series-expansion in any physical parameter, including the coupling strength. Its application is thereby extended to deal with interactions of \textit{arbitrary} strength and to compute system-properties having non-analytic dependence on the coupling, thus overcoming the primary limitations of the `standard formulation of perturbation theory' ( SFPT). MFPT is defined by developing perturbation about a chosen input Hamiltonian, which is exactly solvable but which acquires the non-linearity and the analytic structure~(in the coupling-strength)~of the original interaction through a self-consistent, feedback mechanism. We demonstrate Borel-summability of MFPT for the case of the quartic- and sextic-anharmonic oscillators and the quartic double-well oscillator (QDWO) by obtaining uniformly accurate results for the ground state of the above systems for arbitrary physical values of the coupling strength. The results obtained for the QDWO may be of particular significance since `renormalon'-free, unambiguous results are achieved for its spectrum in contrast to the well-known failure of SFPT in this case.   \pacs{11.15.Bt,11.10.Jj,11.25.Db,12.38.Cy,03.65.Ge} 	
1608.07113v1	http://arxiv.org/pdf/1608.07113v1	2016	Effects of high-power laser irradiation on sub-superficial graphitic   layers in single crystal diamond	F. Picollo|S. Rubanov|C. Tomba|A. Battiato|E. Enrico|A. Perrat-Mabilon|C. Peaucelle|T. N. Tran Thi|L. Boarino|E. Gheeraert|P. Olivero	  We report on the structural modifications induced by a lambda = 532 nm ns-pulsed high-power laser on sub-superficial graphitic layers in single-crystal diamond realized by means of MeV ion implantation. A systematic characterization of the structures obtained under different laser irradiation conditions (power density, number of pulses) and subsequent thermal annealing was performed by different electron microscopy techniques. The main feature observed after laser irradiation is the thickening of the pre-existing graphitic layer. Cross sectional SEM imaging was performed to directly measure the thickness of the modified layers, and subsequent selective etching of the buried layers was employed to both assess their graphitic nature and enhance the SEM imaging contrast. In particular, it was found that for optimal irradiation parameters the laser processing induces a six-fold increase the thickness of sub superficial graphitic layers without inducing mechanical failures in the surrounding crystal. TEM microscopy and EELS spectroscopy allowed a detailed analysis of the internal structure of the laser irradiated layers, highlighting the presence of different nano graphitic and amorphous layers. The obtained results demonstrate the effectiveness and versatility of high-power laser irradiation for an accurate tuning of the geometrical and structural features of graphitic structures embedded in single crystal diamond, and open new opportunities in diamond fabrication. 	
1608.07499v1	http://arxiv.org/pdf/1608.07499v1	2016	Stem Cell Therapy for Alzheimer's Disease	Ankur Patel|Grishma joshi|Rupali Ugile	  The loss of neuronal cells in the central nervous system may happen in numerous neurodegenerative illnesses. Alzheimer's Disease (AD) is an intricate, irreversible, dynamic neurodegenerative sickness. It is the main source of age-related dementia, influencing roughly 5.3 million individuals in the United States alone. Promotion is a typical feeble ailment in individuals more than 65 years, bringing on disability described by decrease in memory, failure to learn and do every day exercises, intellectual weakness and influences the personal satisfaction of patients. Pathologic qualities of AD are an irregular development of specific proteins called Beta-amyloid "plaques" and Tau "Tangles" in the mind. Notwithstanding, current treatments against AD are just to calm manifestations and palliative yet are not the cure and a few promising medications competitors have fizzled in late clinical trials. There is consequently a critical need to enhance our comprehension for pathogenesis of this sickness, making new and creative prescient models with powerful treatments. As of late, stem cell treatment has been appeared to have a potential way to deal with different illnesses, including neurodegenerative disorders. In light of the far reaching nature of AD pathology, stem cell substitution procedures have been seen as an extraordinarily difficult and impossible treatment approach. Stem Cell may likewise offer an effective new way to deal with model and concentrate AD. Patient derived induced Pluripotent Stem Cells (iPSCs), for instance, may propel our comprehension of disease mechanism. In this review we will examine the capability of stem cells to help in these testing tries. 	
1608.08743v2	http://arxiv.org/pdf/1608.08743v2	2017	A Large Scale Analysis of Unreliable Stochastic Networks	Reza Aghajani|Philippe Robert|Wen Sun	  The problem of reliability of a large distributed system is analyzed via a new mathematical model. A typical framework is a system where a set of files are duplicated on several data servers. When one of these servers breaks down, all copies of files stored on it are lost. In this way, repeated failures may lead to losses of files. The efficiency of such a network is directly related to the performances of the mechanism used to duplicate files on servers. In this paper we study the evolution of the network using a natural duplication policy giving priority to the files with the least number of copies.   We investigate the asymptotic behavior of the network when the number $N$ of servers is large. The analysis is complicated by the large dimension of the state space of the empirical distribution of the state of the network. A stochastic model of the evolution of the network which has values in state space whose dimension does not depend on $N$ is introduced. Despite this description does not have the Markov property, it turns out that it is converging in distribution, when the number of nodes goes to infinity, to a nonlinear Markov process. The rate of decay of the network, which is the key characteristic of interest of these systems, can be expressed in terms of this asymptotic process. The corresponding mean-field convergence results are established. A lower bound on the exponential decay, with respect to time, of the fraction of the number of initial files with at least one copy is obtained. 	
1608.08786v2	http://arxiv.org/pdf/1608.08786v2	2016	Age-dependent Size Effect and Fracture Characteristics of Ultra High   Performance Concrete	Lin Wan|Roman Wendner|Gianluca Cusatis	  This paper presents an investigation of the age-dependent size effect and fracture characteristics of an ultra high performance concrete (UHPC). The study is based on a unique set of experimental data connecting aging tests for two curing protocols of one size and scaled size effect tests of one age. Both aging and size effect studies are performed on notched three point bending tests. Experimental data is augmented by state of the art simulations employing a recently developed discrete element based early-age computational framework. The framework is constructed by coupling a hygro-thermo-chemical (HTC) model and the Lattice Discrete Particle Model (LDPM) through a set of aging functions. The HTC component allows taking into account variable curing conditions and predicts the maturity of concrete. The mechanical component, LDPM, simulates the failure behavior of concrete at the length scale of major heterogeneities. After careful calibration and validation the mesoscale HTC-LDPM model is uniquely posed to perform predictive simulations. The ultimate flexural strengths from experiments and simulations are analyzed by the cohesive size effect curve (CSEC) method, and the classical size effect law (SEL). The fracture energies obtained by LDPM, CSEC, SEL, and cohesive crack analyses are compared and an aging formulation for fracture properties is proposed. Based on experiments, simulations, and size effect analyses, the age-dependence of size effect and the robustness of analytical size effect methods are evaluated. 	
1609.02305v2	http://arxiv.org/pdf/1609.02305v2	2018	Survey of Consistent Software-Defined Network Updates	Klaus-Tycho Foerster|Stefan Schmid|Stefano Vissicchio	  Computer networks have become a critical infrastructure. Designing dependable computer networks however is challenging, as such networks should not only meet strict requirements in terms of correctness, availability, and performance, but they should also be flexible enough to support fast updates, e.g., due to a change in the security policy, an increasing traffic demand, or a failure. The advent of Software-Defined Networks (SDNs) promises to provide such flexiblities, allowing to update networks in a fine-grained manner, also enabling a more online traffic engineering. In this paper, we present a structured survey of mechanisms and protocols to update computer networks in a fast and consistent manner. In particular, we identify and discuss the different desirable update consistency properties a network should provide, the algorithmic techniques which are needed to meet these consistency properties, their implications on the speed and costs at which updates can be performed. We also discuss the relationship of consistent network update problems to classic algorithmic optimization problems. While our survey is mainly motivated by the advent of Software-Defined Networks (SDNs), the fundamental underlying problems are not new, and we also provide a historical perspective of the subject. 	
1609.02535v1	http://arxiv.org/pdf/1609.02535v1	2016	Modeling the differentiation of A- and C-type baroreceptor firing   patterns	Jacob Sturdy|Johnny T Ottesen|Mette S Olufsen	  The baroreceptor neurons serve as the primary transducers of blood pressure for the autonomic nervous system and are thus critical in enabling the body to respond effectively to changes in blood pressure. These neurons can be separated into two types (A and C) based on the myelination of their axons and their distinct firing patterns elicited in response to specific pressure stimuli. This study has developed a comprehensive model of the afferent baroreceptor discharge built on physiological knowledge of arterial wall mechanics, firing rate responses to controlled pressure stimuli, and ion channel dynamics within the baroreceptor neurons. With this model, we were able to predict firing rates observed in previously published experiments in both A- and C-type neurons. These results were obtained by adjusting model parameters determining the maximal ion-channel conductances. The observed variation in the model parameters are hypothesized to correspond to physiological differences between A- and C-type neurons. In agreement with published experimental observations, our simulations suggest that a twofold lower potassium conductance in C-type neurons is responsible for the observed sustained basal firing, whereas a tenfold higher mechanosensitive conductance is responsible for the greater firing rate observed in A-type neurons. A better understanding of the difference between the two neuron types can potentially be used to gain more insight into the underlying pathophysiology facilitating development of targeted interventions improving baroreflex function in diseased individuals, e.g. in patients with autonomic failure, a syndrome that is difficult to diagnose in terms of its pathophysiology. 	
1609.04947v1	http://arxiv.org/pdf/1609.04947v1	2016	Robot Introspection via Wrench-based Action Grammars	Juan Rojas|Zhengjie Huang|Shuangqi Luo|Yunlong Du Wenwei Kuang|Dingqiao Zhu|Kensuke Harada	  Robotic failure is all too common in unstructured robot tasks. Despite well designed controllers, robots often fail due to unexpected events. How do robots measure unexpected events? Many do not. Most robots are driven by the senseplan- act paradigm, however more recently robots are working with a sense-plan-act-verify paradigm. In this work we present a principled methodology to bootstrap robot introspection for contact tasks. In effect, we are trying to answer the question, what did the robot do? To this end, we hypothesize that all noisy wrench data inherently contains patterns that can be effectively represented by a vocabulary. The vocabulary is generated by meaningfully segmenting the data and then encoding it. When the wrench information represents a sequence of sub-tasks, we can think of the vocabulary forming sets of words or sentences, such that each subtask is uniquely represented by a word set. Such sets can be classified using statistical or machine learning techniques. We use SVMs and Mondrian Forests to classify contacts tasks both in simulation and in real robots for one and dual arm scenarios showing the general robustness of the approach. The contribution of our work is the presentation of a simple but generalizable semantic scheme that enables a robot to understand its high level state. This verification mechanism can provide feedback for high-level planners or reasoning systems that use semantic descriptors as well. The code, data, and other supporting documentation can be found at: http://www.juanrojas.net/2017icra_wrench_introspection. 	
1610.01180v1	http://arxiv.org/pdf/1610.01180v1	2016	Counterion-Induced Swelling of Ionic Microgels	Alan R. Denton|Qiyun Tang	  Ionic microgel particles, when dispersed in a solvent, swell to equilibrium sizes that are governed by a balance between electrostatic and elastic forces. Tuning of particle size by varying external stimuli, such as $p$H, salt concentration, and temperature, has relevance for drug delivery, microfluidics, and filtration. To model swelling of ionic microgels, we derive a statistical mechanical theorem, which proves exact within the cell model, for the electrostatic contribution to the osmotic pressure inside a permeable colloidal macroion. Applying the theorem, we demonstrate how the distribution of counterions within an ionic microgel determines the internal osmotic pressure. By combining the electrostatic pressure, which we compute via both Poisson-Boltzmann theory and molecular dynamics simulation, with the elastic pressure, modeled via the Flory-Rehner theory of swollen polymer networks, we show how deswelling of ionic microgels with increasing concentration of particles can result from a redistribution of counterions that reduces electrostatic pressure. A linearized approximation for the electrostatic pressure, which proves remarkably accurate, provides physical insight and greatly eases numerical calculations for practical applications. Comparing with experiments, we explain why soft particles in deionized suspensions deswell upon increasing concentration and why this effect may be suppressed at higher ionic strength. The failure of the uniform ideal-gas approximation to adequately account for counterion-induced deswelling below close packing of microgels is attributed to neglect of spatial variation of the counterion density profile and the electrostatic pressure of incompletely neutralized macroions. 	
1611.02617v1	http://arxiv.org/pdf/1611.02617v1	2016	Color-avoiding percolation	Sebastian M. Krause|Michael M. Danziger|Vinko Zlatić	  Many real world networks have groups of similar nodes which are vulnerable to the same failure or adversary. Nodes can be colored in such a way that colors encode the shared vulnerabilities. Using multiple paths to avoid these vulnerabilities can greatly improve network robustness. Color-avoiding percolation provides a theoretical framework for analyzing this scenario, focusing on the maximal set of nodes which can be connected via multiple color-avoiding paths. In this paper we extend the basic theory of color-avoiding percolation that was published in [Krause et. al., Phys. Rev. X 6 (2016) 041022]. We explicitly account for the fact that the same particular link can be part of different paths avoiding different colors. This fact was previously accounted for with a heuristic approximation. We compare this approximation with a new, more exact theory and show that the new theory is substantially more accurate for many avoided colors. Further, we formulate our new theory with differentiated node functions, as senders/receivers or as transmitters. In both functions, nodes can be explicitly trusted or avoided. With only one avoided color we obtain standard percolation. With one by one avoiding additional colors, we can understand the critical behavior of color avoiding percolation. For heterogeneous color frequencies, we find that the colors with the largest frequencies control the critical threshold and exponent. Colors of small frequencies have only a minor influence on color avoiding connectivity, thus allowing for approximations. 	
1611.08859v2	http://arxiv.org/pdf/1611.08859v2	2017	Correlations and diagonal entropy after quantum quenches in XXZ chains	Lorenzo Piroli|Eric Vernier|Pasquale Calabrese|Marcos Rigol	  We study quantum quenches in the XXZ spin-$1/2$ Heisenberg chain from families of ferromagnetic and antiferromagnetic initial states. Using Bethe ansatz techniques, we compute short-range correlators in the complete generalized Gibbs ensemble (GGE), which takes into account all local and quasi-local conservation laws. We compare our results to exact diagonalization and numerical linked cluster expansion calculations for the diagonal ensemble finding excellent agreement and thus providing a very accurate test for the validity of the complete GGE. Furthermore, we compute the diagonal entropy in the post-quench steady state. By careful finite-size scaling analyses of the exact diagonalization results, we show that the diagonal entropy is equal to one half the Yang-Yang entropy corresponding to the complete GGE. Finally, the complete GGE is quantitatively contrasted with the GGE built using only the local conserved charges (local GGE). The predictions of the two ensembles are found to differ significantly in the case of ferromagnetic initial states. Such initial states are better suited than others considered in the literature to experimentally test the validity of the complete GGE and contrast it to the failure of the local GGE. 	
1612.00274v1	http://arxiv.org/pdf/1612.00274v1	2016	Lattice of infinite bending-resistant fibers	V. Kobelev	  This article present the double-periodical lattice made of infinite elastic fibers that withstand bending and tension. The model describes the elastic properties of flat periodic structure. With this model the behavior of a two-dimensional array of infinite fibers is simulated. The material that contains a row of broken fibers is considered. These broken fibers form the failure in the material that shapes like a long straight crack. The lattice is tensioned in the direction, which is orthogonal to the direction of straight crack. The conditions of fracture of this lattice are investigated. The closed form expression for the stress in the first unbroken fiber and the expression for fracture toughness are given. These values are the functions of mechanical parameters of lattice and tensions in both families of fibers. The closed form solution demonstrates a notable behavior of the material. Namely, the fracture behavior of two-dimensional lattice is cardinally depends upon the pre-stress in the material in the direction, parallel to crack direction. If the tension in fibers that parallel to the crack direction exists, it stabilizes the crack growth and makes the load distribution in the unbroken fibers more even. The two-dimensional lattice behaves in the presence of tension in both directions similarly to the plane elastic media. The finite length crack assumes the shape of the elongated elliptic split. Another behavior of lattice occurs if the fibers, parallel to crack direction, are unstressed. The character of stress concentration near the crack differs. The load distribution at the crack tip varies considerably. The first unbroken fiber carries higher load. The crack is lens-shaped and the crack borders form at the tip the finite angle. 	
1612.02219v1	http://arxiv.org/pdf/1612.02219v1	2016	Process Monitoring of Extrusion Based 3D Printing via Laser Scanning	Matthias Faes|Wim Abbeloos|Frederik Vogeler|Hans Valkenaers|Kurt Coppens|Toon Goedemé|Eleonora Ferraris	  Extrusion based 3D Printing (E3DP) is an Additive Manufacturing (AM) technique that extrudes thermoplastic polymer in order to build up components using a layerwise approach. Hereby, AM typically requires long production times in comparison to mass production processes such as Injection Molding. Failures during the AM process are often only noticed after build completion and frequently lead to part rejection because of dimensional inaccuracy or lack of mechanical performance, resulting in an important loss of time and material. A solution to improve the accuracy and robustness of a manufacturing technology is the integration of sensors to monitor and control process state-variables online. In this way, errors can be rapidly detected and possibly compensated at an early stage. To achieve this, we integrated a modular 2D laser triangulation scanner into an E3DP machine and analyzed feedback signals. A 2D laser triangulation scanner was selected here owing to the very compact size, achievable accuracy and the possibility of capturing geometrical 3D data. Thus, our implemented system is able to provide both quantitative and qualitative information. Also, in this work, first steps towards the development of a quality control loop for E3DP processes are presented and opportunities are discussed. 	
1701.02809v1	http://arxiv.org/pdf/1701.02809v1	2017	DyMo: Dynamic Monitoring of Large Scale LTE-Multicast Systems	Yigal Bejerano|Chandru Raman|Chun-Nam Yu|Varun Gupta|Craig Gutterman|Tomas Young|Hugo Infante|Yousef Abdelmalek|Gil Zussman	  LTE evolved Multimedia Broadcast/Multicast Service (eMBMS) is an attractive solution for video delivery to very large groups in crowded venues. However, deployment and management of eMBMS systems is challenging, due to the lack of realtime feedback from the User Equipment (UEs). Therefore, we present the Dynamic Monitoring (DyMo) system for low-overhead feedback collection. DyMo leverages eMBMS for broadcasting Stochastic Group Instructions to all UEs. These instructions indicate the reporting rates as a function of the observed Quality of Service (QoS). This simple feedback mechanism collects very limited QoS reports from the UEs. The reports are used for network optimization, thereby ensuring high QoS to the UEs. We present the design aspects of DyMo and evaluate its performance analytically and via extensive simulations. Specifically, we show that DyMo infers the optimal eMBMS settings with extremely low overhead, while meeting strict QoS requirements under different UE mobility patterns and presence of network component failures. For instance, DyMo can detect the eMBMS Signal-to-Noise Ratio (SNR) experienced by the 0.1% percentile of the UEs with Root Mean Square Error (RMSE) of 0.05% with only 5 to 10 reports per second regardless of the number of UEs. 	
1701.07561v1	http://arxiv.org/pdf/1701.07561v1	2017	Precision Pointing of Antennas in Space Using Arrays of Shape Memory   Alloy Based Linear Actuators	Nikhil S. Sonawane|Jekan Thangavelautham	  Space systems such as communication satellites, earth observation satellites and space telescopes require precise pointing to observe fixed targets over prolonged time. These systems typically use reaction-wheels to slew the spacecraft and gimballing systems containing motors to achieve precise pointing. Motor based actuators have limited life as they contain moving parts that require lubrication in space. Alternate methods have utilized piezoelectric actuators. This paper presents Shape memory alloys (SMA) actuators for control of a deployable antenna placed on a satellite. The SMAs are operated as a series of distributed linear actuators. These distributed linear actuators are not prone to single point failures and although each individual actuator is imprecise due to hysteresis and temperature variation. The system as a whole achieves reliable results. The SMAs can be programmed to perform a series of periodic motion and operate as a mechanical guidance system that is not prone to damage from radiation or space weather. Efforts are focused on developing a system that can achieve one degree pointing accuracy at first, with an ultimate goal of achieving a few arc seconds accuracy. Bench top models of the actuator system has been developed and working towards testing the system under vacuum. A demonstration flight of the technology is planned aboard a CubeSat. 	
1703.08831v1	http://arxiv.org/pdf/1703.08831v1	2017	Token-based Function Computation with Memory	Saber Salehkaleybar|S. Jamaloddin Golestani	  In distributed function computation, each node has an initial value and the goal is to compute a function of these values in a distributed manner. In this paper, we propose a novel token-based approach to compute a wide class of target functions to which we refer as "Token-based function Computation with Memory" (TCM) algorithm. In this approach, node values are attached to tokens and travel across the network. Each pair of travelling tokens would coalesce when they meet, forming a token with a new value as a function of the original token values. In contrast to the Coalescing Random Walk (CRW) algorithm, where token movement is governed by random walk, meeting of tokens in our scheme is accelerated by adopting a novel chasing mechanism. We proved that, compared to the CRW algorithm, the TCM algorithm results in a reduction of time complexity by a factor of at least $\sqrt{n/\log(n)}$ in Erd\"os-Renyi and complete graphs, and by a factor of $\log(n)/\log(\log(n))$ in torus networks. Simulation results show that there is at least a constant factor improvement in the message complexity of TCM algorithm in all considered topologies. Robustness of the CRW and TCM algorithms in the presence of node failure is analyzed. We show that their robustness can be improved by running multiple instances of the algorithms in parallel. 	
1704.00080v2	http://arxiv.org/pdf/1704.00080v2	2017	Discovering Phases, Phase Transitions and Crossovers through   Unsupervised Machine Learning: A critical examination	Wenjian Hu|Rajiv R. P. Singh|Richard T. Scalettar	  We apply unsupervised machine learning techniques, mainly principal component analysis (PCA), to compare and contrast the phase behavior and phase transitions in several classical spin models - the square and triangular-lattice Ising models, the Blume-Capel model, a highly degenerate biquadratic-exchange spin-one Ising (BSI) model, and the 2D XY model, and examine critically what machine learning is teaching us. We find that quantified principal components from PCA not only allow exploration of different phases and symmetry-breaking, but can distinguish phase transition types and locate critical points. We show that the corresponding weight vectors have a clear physical interpretation, which is particularly interesting in the frustrated models such as the triangular antiferromagnet, where they can point to incipient orders. Unlike the other well-studied models, the properties of the BSI model are less well known. Using both PCA and conventional Monte Carlo analysis, we demonstrate that the BSI model shows an absence of phase transition and macroscopic ground-state degeneracy. The failure to capture the `charge' correlations (vorticity) in the BSI model (XY model) from raw spin configurations points to some of the limitations of PCA. Finally, we employ a nonlinear unsupervised machine learning procedure, the `antoencoder method', and demonstrate that it too can be trained to capture phase transitions and critical points. 	
1704.06569v1	http://arxiv.org/pdf/1704.06569v1	2017	SFCSD: A Self-Feedback Correction System for DNS Based on Active and   Passive Measurement	Caiyun Huang|Peng Zhang|Junpeng Liu|Yong Sun|Xueqiang Zou	  Domain Name System (DNS), one of the important infrastructure in the Internet, was vulnerable to attacks, for the DNS designer didn't take security issues into consideration at the beginning. The defects of DNS may lead to users' failure of access to the websites, what's worse, users might suffer a huge economic loss.   In order to correct the DNS wrong resource records, we propose a Self-Feedback Correction System for DNS (SFCSD), which can find and track a large number of common websites' domain name and IP address correct correspondences to provide users with a real-time auto-updated correct (IP, Domain) binary tuple list. By matching specific strings with SSL, DNS and HTTP traffic passively, filtering with the CDN CNAME and non-homepage URL feature strings, verifying with webpage fingerprint algorithm, SFCSD obtains a large number of highly possibly correct IP addresses to make an active manual correction in the end. Its self-feedback mechanism can expand search range and improve performance.   Experiments show that, SFCSD can achieve 94.3% precision and 93.07% recall rate with the optimal threshold selection in the test dataset. It has 8Gbps processing speed stand-alone to find almost 1000 possibly correct (IP, Domain) per day for the each specific string and to correct almost 200. 	
1705.02477v1	http://arxiv.org/pdf/1705.02477v1	2017	Metacognitive Learning Approach for Online Tool Condition Monitoring	Mahardhika Pratama|Eric Dimla|Chow Yin Lai|Edwin Lughofer	  As manufacturing processes become increasingly automated, so should tool condition monitoring (TCM) as it is impractical to have human workers monitor the state of the tools continuously. Tool condition is crucial to ensure the good quality of products: Worn tools affect not only the surface quality but also the dimensional accuracy, which means higher reject rate of the products. Therefore, there is an urgent need to identify tool failures before it occurs on the fly. While various versions of intelligent tool condition monitoring have been proposed, most of them suffer from a cognitive nature of traditional machine learning algorithms. They focus on the how to learn process without paying attention to other two crucial issues: what to learn, and when to learn. The what to learn and the when to learn provide self regulating mechanisms to select the training samples and to determine time instants to train a model. A novel tool condition monitoring approach based on a psychologically plausible concept, namely the metacognitive scaffolding theory, is proposed and built upon a recently published algorithm, recurrent classifier (rClass). The learning process consists of three phases: what to learn, how to learn, when to learn and makes use of a generalized recurrent network structure as a cognitive component. Experimental studies with real-world manufacturing data streams were conducted where rClass demonstrated the highest accuracy while retaining the lowest complexity over its counterparts. 	
1708.04251v2	http://arxiv.org/pdf/1708.04251v2	2018	A learning framework for winner-take-all networks with stochastic   synapses	Hesham Mostafa|Gert Cauwenberghs	  Many recent generative models make use of neural networks to transform the probability distribution of a simple low-dimensional noise process into the complex distribution of the data. This raises the question of whether biological networks operate along similar principles to implement a probabilistic model of the environment through transformations of intrinsic noise processes. The intrinsic neural and synaptic noise processes in biological networks, however, are quite different from the noise processes used in current abstract generative networks. This, together with the discrete nature of spikes and local circuit interactions among the neurons, raises several difficulties when using recent generative modeling frameworks to train biologically motivated models. In this paper, we show that a biologically motivated model based on multi-layer winner-take-all (WTA) circuits and stochastic synapses admits an approximate analytical description. This allows us to use the proposed networks in a variational learning setting where stochastic backpropagation is used to optimize a lower bound on the data log likelihood, thereby learning a generative model of the data. We illustrate the generality of the proposed networks and learning technique by using them in a structured output prediction task, and in a semi-supervised learning task. Our results extend the domain of application of modern stochastic network architectures to networks where synaptic transmission failure is the principal noise mechanism. 	
1709.04075v1	http://arxiv.org/pdf/1709.04075v1	2017	Linear and nonlinear spectroscopy from quantum master equations	Jonathan H. Fetherolf|Timothy C. Berkelbach	  We investigate the accuracy of the second-order time-convolutionless (TCL2) quantum master equation for the calculation of linear and nonlinear spectroscopies of multichromophore systems. We show that, even for systems with non-adiabatic coupling, the TCL2 master equation predicts linear absorption spectra that are accurate over an extremely broad range of parameters and well beyond what would be expected based on the perturbative nature of the approach; non-equilibrium population dynamics calculated with TCL2 for identical parameters are significantly less accurate. For third-order (two-dimensional) spectroscopy, the importance of population dynamics and the violation of the so-called quantum regression theorem degrade the accuracy of TCL2 dynamics. To correct these failures, we combine the TCL2 approach with a classical ensemble sampling of slow microscopic bath degrees of freedom, leading to an efficient hybrid quantum-classical scheme that displays excellent accuracy over a wide range of parameters. In the spectroscopic setting, the success of such a hybrid scheme can be understood through its separate treatment of homogeneous and inhomogeneous broadening. Importantly, the presented approach has the computational scaling of TCL2, with the modest addition of an embarrassingly parallel prefactor associated with ensemble sampling. The presented approach can be understood as a generalized inhomogeneous cumulant expansion technique, capable of treating multilevel systems with non-adiabatic dynamics. 	
1709.06779v1	http://arxiv.org/pdf/1709.06779v1	2017	High speed self-testing quantum random number generation without   detection loophole	Yang Liu|Xiao Yuan|Ming-Han Li|Weijun Zhang|Qi Zhao|Jiaqiang Zhong|Yuan Cao|Yu-Huai Li|Luo-Kan Chen|Hao Li|Tianyi Peng|Yu-Ao Chen|Cheng-Zhi Peng|Sheng-Cai Shi|Zhen Wang|Lixing You|Xiongfeng Ma|Jingyun Fan|Qiang Zhang|Jian-Wei Pan	  Quantum mechanics provides means of generating genuine randomness that is impossible with deterministic classical processes. Remarkably, the unpredictability of randomness can be certified in a self-testing manner that is independent of implementation devices. Here, we present an experimental demonstration of self-testing quantum random number generation based on an detection-loophole free Bell test with entangled photons. In the randomness analysis, without the assumption of independent identical distribution, we consider the worst case scenario that the adversary launches the most powerful attacks against quantum adversary. After considering statistical fluctuations and applying an 80 Gb $\times$ 45.6 Mb Toeplitz matrix hashing, we achieve a final random bit rate of 114 bits/s, with a failure probability less than $10^{-5}$. Such self-testing random number generators mark a critical step towards realistic applications in cryptography and fundamental physics tests. 	
1711.04691v2	http://arxiv.org/pdf/1711.04691v2	2017	Observational Signatures of Mass-Loading in Jets Launched by Rotating   Black Holes	Michael O' Riordan|Asaf Pe'er|Jonathan C. McKinney	  It is widely believed that relativistic jets in X-ray binaries and active-galactic nuclei are powered by the rotational energy of black holes. This idea is supported by general-relativistic magnetohydrodynamic (GRMHD) simulations of accreting black holes, which demonstrate efficient energy extraction via the Blandford-Znajek mechanism. However, due to uncertainties in the physics of mass-loading, and the failure of GRMHD numerical schemes in the highly-magnetized funnel region, the matter content of the jet remains poorly constrained. We investigate the observational signatures of mass-loading in the funnel by performing general-relativistic radiative transfer calculations on a range of 3D GRMHD simulations of accreting black holes. We find significant observational differences between cases in which the funnel is empty and cases where the funnel is filled with plasma, particularly in the optical and X-ray bands. In the context of Sgr A*, current spectral data constrains the jet filling only if the black hole is rapidly rotating with $a\gtrsim0.9$. In this case, the limits on the infrared flux disfavour a strong contribution from material in the funnel. We comment on the implications of our models for interpreting future Event Horizon Telescope observations. We also scale our models to stellar-mass black holes, and discuss their applicability to the low-luminosity state in X-ray binaries. 	
1712.06205v2	http://arxiv.org/pdf/1712.06205v2	2018	No axion-like particles from core-collapse supernovae?	Ignazio Bombaci|Giorgio Galanti|Marco Roncadelli	  A strong bound on the properties of axion-like particles (ALPs) has been set by assuming that ALPs are emitted by the protoneutron star just before the core-bounce in Galactic core-collapse supernovae, and that these ALPs subsequently convert to $\gamma$-ray photons which ought to be detected by a $\gamma$-ray mission. This argument has been applied to supernova 1987A to derive the bound on the ALP-photon coupling $g_{a \gamma \gamma} \lesssim 5.3 \cdot 10^{- 12} \, {\rm GeV}^{- 1}$ for an ALP mass $m_a \lesssim 4.4 \cdot 10^{- 10} \, {\rm eV}$, and can be applied to the next Galactic supernova to derive the even stronger bound $g_{a \gamma \gamma} \lesssim 2 \cdot 10^{- 13} \, {\rm GeV}^{- 1}$ for an ALP mass $m_a \lesssim 10^{- 9} \, {\rm eV}$. We carefully analyze the considered ALP production mechanism and find that it is oversimplified to an unacceptable extent. By taking into account the minimal ingredients required by a realistic analysis, we conclude that the previous results are doomed to failure. As a consequence, all papers quoting the above bound should be properly revised. Yet, since we are unable to rule out the possibility that protoneutron stars emit ALPs, in case a core-collapse supernova explodes in the Galaxy the $\gamma$-ray satellite missions active at that time should look for photons possibly coming from the supernova. 	
