id	link	date	title	authors	summary
1210.4958v1	http://arxiv.org/pdf/1210.4958v1	2012	Plate Tectonic Consequences of competing models for the origin and   history of the Banda Sea subducted oceanic lithosphere	Christian Heine|Leonardo Quevedo|Hamish McKay|R. Dietmar Müller	  The Banda Arc, situated west of Irian Jaya and in the easternmost extension of the Sunda subduction zone system, reveals a characteristic bowl-shaped geometry in seismic tomographic images. This indicates that the oceanic lithosphere still remains attached to the surrounding continental margins of northern Australia and the Bird's Head microcontinent. Major controversies exist between authors proposing an allochthonous or autochthonous origin of the Bird's Head block. Either scenario has important implications for plate kinematic models aiming to reconstruct the tectonic evolution of the region and the late Jurassic seaoor spreading geometry of this now subducted Argo-Tanimbar-Seram (ATS) ocean basin. Wider implications affect the tectonic conguration of the Tethyan-Pacic realm, the distribution of plate boundaries as well as the shape and size of continental blocks which have been rifted off the northeastern Gondwana margin during the Late Jurassic and are now accreted to the SE Asia margin. We apply structural geology restoration techniques to unfold the subducted oceanic lithosphere of the Banda Slab. Our slab unfolding results help to discriminate between the different hypotheses concerning the origin and kinematic history of the Bird's Head tectonic block. According to our preferred model, the block is required to rotate 20-35 degrees clockwise relative to its present-day position and that the initial geometry of the ATS ocean basin was more or less rectangular shaped. We evaluate currently accepted plate kinematic scenarios for the Jurassic and younger seaoor spreading history north of Australia in conjunction with our restored ocean basin geometry and conclude that the Bird's Head block is autochthonous to western Irian Jaya, with its western margin being a continental transform margin during the rifting and opening of the ATS ocean. 	
1302.4630v1	http://arxiv.org/pdf/1302.4630v1	2013	Vesicularity, bubble formation and noble gas fractionation during MORB   degassing	G. Aubry|N. Sator|B. Guillot	  The objective of this study is to use molecular dynamics simulation (MD) to evaluate the vesicularity and noble gas fractionation, and to shed light on bubble formation during MORB degassing. A previous simulation study (Guillot and Sator (2011) GCA 75, 1829-1857) has shown that the solubility of CO2 in basaltic melts increases steadily with the pressure and deviates significantly from Henry's law at high pressures (e.g. 9.5 wt% CO2 at 50 kbar as compared with 2.5 wt% from Henry's law). From the CO2 solubility curve and the equations of state of the two coexisting phases (silicate melt and supercritical CO2), deduced from the MD simulation, we have evaluated the evolution of the vesicularity of a MORB melt at depth as function of its initial CO2 contents. An excellent agreement is obtained between calculations and data on MORB samples collected at oceanic ridges. Moreover, by implementing the test particle method (Guillot and Sator (2012) GCA 80, 51-69), the solubility of noble gases in the two coexisting phases (supercritical CO2 and CO2-saturated melt), the partitioning and the fractionation of noble gases between melt and vesicles have been evaluated as function of the pressure. We show that the melt/CO2 partition coefficients of noble gases increase significantly with the pressure whereas the large distribution of the 4He/40Ar* ratio reported in the literature is explained if the magma experiences a suite of vesiculation and vesicle loss during ascent. By applying a pressure drop to a volatile bearing melt, the MD simulation reveals the main steps of bubble formation and noble gas transfer at the nanometric scale. A key result is that the transfer of noble gases is found to be driven by CO2 bubble nucleation, a finding which suggests that the diffusivity difference between He and Ar in the degassing melt has virtually no effect on the 4He/40Ar* ratio measured in the vesicles. 	
1306.4834v1	http://arxiv.org/pdf/1306.4834v1	2013	A multivariate spatial interpolation of airborne γ-ray data using   the geological constraints	E. Guastaldi|M. Baldoncini|G. P. Bezzon|C. Broggini|G. P. Buso|A. Caciolli|Carmignani L.|I. Callegari|T. Colonna|K. Dule|G. Fiorentini|M. Kaçeli Xhixha|F. Mantovani|G. Massa|R. Menegazzo|L. Mou|C. Rossi Alvarez|V. Strati|G. Xhixha|A. Zanon	  In this paper we present maps of K, eU, and eTh abundances of Elba Island (Italy) obtained with a multivariate spatial interpolation of airborne {\gamma}-ray data using the constraints of the geologic map. The radiometric measurements were performed by a module of four NaI(Tl) crystals of 16 L mounted on an autogyro. We applied the collocated cokriging (CCoK) as a multivariate estimation method for interpolating the primary under-sampled airborne {\gamma}-ray data considering the well-sampled geological information as ancillary variables. A random number has been assigned to each of 73 geological formations identified in the geological map at scale 1:10,000. The non-dependency of the estimated results from the random numbering process has been tested for three distinct models. The experimental cross-semivariograms constructed for radioelement-geology couples show well-defined co-variability structures for both direct and crossed variograms. The high statistical correlations among K, eU, and eTh measurements are confirmed also by the same maximum distance of spatial autocorrelation. Combining the smoothing effects of probabilistic interpolator and the abrupt discontinuities of the geological map, the results show a distinct correlation between the geological formation and radioactivity content. The contour of Mt. Capanne pluton can be distinguished by high K, eU and eTh abundances, while different degrees of radioactivity content identify the tectonic units. A clear anomaly of high K content in the Mt. Calamita promontory confirms the presence of felsic dykes and hydrothermal veins not reported in our geological map. Although we assign a unique number to each geological formation, the method shows that the internal variability of the radiometric data is not biased by the multivariate interpolation. 	
1407.2552v2	http://arxiv.org/pdf/1407.2552v2	2015	Weak ergodicity breaking of receptor motion in living cells stemming   from random diffusivity	Carlo Manzo|Juan A. Torreno-Pina|Pietro Massignan|Gerald J. Lapeyre Jr.|Maciej Lewenstein|Maria F. Garcia Parajo	  Molecular transport in living systems regulates numerous processes underlying biological function. Although many cellular components exhibit anomalous diffusion, only recently has the subdiffusive motion been associated with nonergodic behavior. These findings have stimulated new questions for their implications in statistical mechanics and cell biology. Is nonergodicity a common strategy shared by living systems? Which physical mechanisms generate it? What are its implications for biological function? Here, we use single particle tracking to demonstrate that the motion of DC-SIGN, a receptor with unique pathogen recognition capabilities, reveals nonergodic subdiffusion on living cell membranes. In contrast to previous studies, this behavior is incompatible with transient immobilization and therefore it can not be interpreted according to continuous time random walk theory. We show that the receptor undergoes changes of diffusivity, consistent with the current view of the cell membrane as a highly dynamic and diverse environment. Simulations based on a model of ordinary random walk in complex media quantitatively reproduce all our observations, pointing toward diffusion heterogeneity as the cause of DC-SIGN behavior. By studying different receptor mutants, we further correlate receptor motion to its molecular structure, thus establishing a strong link between nonergodicity and biological function. These results underscore the role of disorder in cell membranes and its connection with function regulation. Due to its generality, our approach offers a framework to interpret anomalous transport in other complex media where dynamic heterogeneity might play a major role, such as those found, e.g., in soft condensed matter, geology and ecology. 	
1408.3524v1	http://arxiv.org/pdf/1408.3524v1	2014	Cosmic-ray exposure ages of fossil micrometeorites from mid-Ordovician   sediments at Lynna River, Russia	Matthias M. M. Meier|Birger Schmitz|Anders Lindskog|Colin Maden|Rainer Wieler	  We measured the He and Ne concentrations of 50 individual extraterrestrial chromite grains recovered from mid-Ordovician (lower Darriwilian) sediments from the Lynna River section near St. Petersburg, Russia. High concentrations of solar wind-like He and Ne found in most grains indicate that they were delivered to Earth as micrometeoritic dust, while their abundance, stratigraphic position and major element composition indicate an origin related to the L chondrite parent body (LCPB) break-up event, 470 Ma ago. Compared to sediment-dispersed extraterrestrial chromite (SEC) grains extracted from coeval sediments at other localities, the grains from Lynna River are both highly concentrated and well preserved. As in previous work, in most grains from Lynna River, high concentrations of solar wind-derived He and Ne impede a clear quantification of cosmic-ray produced He and Ne. However, we have found several SEC grains poor in solar wind Ne, showing a resolvable contribution of cosmogenic 21Ne. This makes it possible, for the first time, to determine robust cosmic-ray exposure (CRE) ages in these fossil micrometeorites, on the order of a few hundred-thousand years. These ages are similar to the CRE ages measured in chromite grains from cm-sized fossil meteorites recovered from coeval sediments in Sweden. As the CRE ages are shorter than the orbital decay time of grains of this size by Poynting-Robertson drag, this suggests that the grains were delivered to Earth through direct injection into an orbital resonance. We demonstrate how CRE ages of fossil micrometeorites can be used, in principle, to determine sedimentation rates, and to correlate the sediments at Lynna River with the fossil meteorite-bearing sediment layers in Sweden. 	
1508.05985v1	http://arxiv.org/pdf/1508.05985v1	2015	40Ar/39Ar ages of lunar impact glasses: Relationships among Ar   diffusivity, chemical composition, shape, and size	N. E. B. Zellner|J. W. Delano	  Lunar impact glasses, quenched melts produced during cratering events on the Moon, have the potential to provide not only compositional information about both the local and regional geology of the Moon but also information about the impact flux over time. We present in this paper the results of 73 new 40Ar/39Ar analyses of well-characterized, inclusion-free lunar impact glasses and demonstrate that size, shape, chemical composition, fraction of radiogenic 40Ar retained, and cosmic ray exposure (CRE) ages are important for 40Ar/39Ar investigations of these samples. Specifically, analyses of lunar impact glasses from the Apollo 14, 16, and 17 landing sites indicate that retention of radiogenic 40Ar is a strong function of post-formation thermal history in the lunar regolith, size, and chemical composition. Based on the relationships presented in this paper, lunar impact glasses with compositions and sizes sufficient to have retained 90% of their radiogenic Ar during 750 Ma of cosmic ray exposure at time-integrated temperatures of up to 290 K have been identified and are likely to have yielded reliable 40Ar/39Ar ages of formation. Additionally, ~50% of the identified impact glass spheres have formation ages of <500 Ma, while ~75% of the identified lunar impact glass shards and spheres have ages of formation <2000 Ma. The observed age-frequency distribution of lunar impact glasses may reflect two processes: (i) diminished preservation due to spontaneous shattering with age; and (ii) preservation of a remnant population of impact glasses from the tail end of the terminal lunar bombardment having 40Ar/39Ar ages up to 3800 Ma. A protocol is described for selecting and analyzing lunar impact glasses. 	
1512.02808v1	http://arxiv.org/pdf/1512.02808v1	2015	Three-dimensional spectral analysis of compositional heterogeneity at   Arruntia crater on (4) Vesta using Dawn FC	Guneshwar Thangjam|Andreas Nathues|Kurt Mengel|Michael Schäfer|Martin Hoffmann|Edward A. Cloutis|Paul Mann|Christian Müller|Thomas Platz|Tanja Schäfer	  We introduce an innovative three-dimensional spectral approach (three band parameter space with polyhedrons) that can be used for both qualitative and quantitative analyses improving the characterization of surface heterogeneity of (4) Vesta. It is an advanced and more robust methodology compared to the standard two-dimensional spectral approach (two band parameter space). The Dawn Framing Camera (FC) color data obtained during High Altitude Mapping Orbit (resolution ~ 60 m/pixel) is used. The main focus is on the howardite-eucrite-diogenite (HED) lithologies containing carbonaceous chondritic material, olivine, and impact-melt. The archived spectra of HEDs and their mixtures, from RELAB, HOSERLab and USGS databases as well as our laboratory-measured spectra are used for this study. Three-dimensional convex polyhedrons are defined using computed band parameter values of laboratory spectra. Polyhedrons based on the parameters of Band Tilt (R0.92{\mu}m/R0.96{\mu}m), Mid Ratio ((R0.75{\mu}m/R0.83{\mu}m)/(R0.83{\mu}m/R0.92{\mu}m)) and reflectance at 0.55 {\mu}m (R0.55{\mu}m) are chosen for the present analysis. An algorithm in IDL programming language is employed to assign FC data points to the respective polyhedrons. The Arruntia region in the northern hemisphere of Vesta is selected for a case study because of its geological and mineralogical importance. We observe that this region is eucrite-dominated howarditic in composition. The extent of olivine-rich exposures within an area of 2.5 crater radii is ~ 12% larger than the previous finding (Thangjam et al., 2014). Lithologies of nearly pure CM2-chondrite, olivine, glass, and diogenite are not found in this region. Our spectral approach can be extended to the entire Vestan surface to study the heterogeneous surface composition and its geology. 	
1701.07674v1	http://arxiv.org/pdf/1701.07674v1	2017	Properties of CO$_2$ clathrate hydrates formed in the presence of   MgSO$_4$ solutions with implications for icy moons	E. Safi|Stephen P. Thompson|Aneurin Evans|Sarah J. Day|C. A. Murray|J. E. Parker|A. R. Baker|J. M. Oliveira|J. Th. van Loon	  There is evidence to suggest that clathrate hydrates have a significant effect on the surface geology of icy bodies in the Solar System. However the aqueous environments believed to be present on these bodies are likely to be saline rather than pure water. Laboratory work to underpin the properties of clathrates in such environments is lacking. We fill this gap by carrying out a laboratory investigation of the physical properties of CO$_2$ clathrates produced in weak aqueous solutions of MgSO$_4$. We use synchrotron X-ray powder diffraction to investigate clathrates formed at high CO$_2$ pressure in ice that has formed from aqueous solutions of MgSO$_4$. We measure the thermal expansion, density and dissociation properties of the clathrates under temperature conditions similar to those on icy Solar System bodies. We find that the sulphate solution inhibits the formation of clathrates by lowering their dissociation temperatures. Hysteresis is found in the thermal expansion coefficients as clathrates are cooled and heated; we attribute this to the presence of the salt in solution. The density derived from X-ray powder diffraction is temperature and pressure dependent. When comparing the density of CO$_2$ clathrates to that of the solution in which they formed, we conclude that they sink in the oceans in which they form. We also find that the polymorph of ice present at low temperatures is Ih rather than Ic, which we attribute to the presence of the MgSO$_4$. We 1) conclude that the clathrate density has implications for their behaviour in satellite oceans as their sinking and floating capabilities are temperature and pressure dependent, 2) conclude that the presence of MgSO$_4$ inhibits the formation of clathrates and in some cases may even affect their structure and 3) report the dominance of Ih throughout the experimental procedure despite Ic being the stable phase at low temperature. 	
1701.08953v1	http://arxiv.org/pdf/1701.08953v1	2017	A tale of clusters: No resolvable periodicity in the terrestrial impact   cratering record	Matthias M. M. Meier|Sanna Holm-Alwmark	  Rampino & Caldeira (2015) carry out a circular spectral analysis (CSA) of the terrestrial impact cratering record over the past 260 million years (Ma), and suggest a ~26 Ma periodicity of impact events. For some of the impacts in that analysis, new accurate and high-precision ("robust"; 2SE<2%) 40Ar-39Ar ages have recently been published, resulting in significant age shifts. In a CSA of the updated impact age list, the periodicity is strongly reduced. In a CSA of a list containing only impacts with robust ages, we find no significant periodicity for the last 500 Ma. We show that if we relax the assumption of a fully periodic impact record, assuming it to be a mix of a periodic and a random component instead, we should have found a periodic component if it contributes more than ~80% of the impacts in the last 260 Ma. The difference between our CSA and the one by Rampino & Caldeira (2015) originates in a subset of "clustered" impacts (i.e., with overlapping ages). The ~26 Ma periodicity seemingly carried by these clusters alone is strongly significant if tested against a random distribution of ages, but this significance disappears if it is tested against a distribution containing (randomly-spaced) clusters. The presence of a few impact age clusters (e.g., from asteroid break-up events) in an otherwise random impact record can thus give rise to false periodicity peaks in a CSA. There is currently no evidence for periodicity in the impact record. 	
1703.09010v1	http://arxiv.org/pdf/1703.09010v1	2017	EnVision: understanding why our most Earth-like neighbour is so   different	Richard Ghail|Colin Wilson|Thomas Widemann|Lorenzo Bruzzone|Caroline Dumoulin|Jörn Helbert|Robbie Herrick|Emmanuel Marcq|Philippa Mason|Pascal Rosenblatt|Ann Carine Vandaele|Louis-Jerome Burtz	  This document is the EnVision Venus orbiter proposal, submitted in October 2016 in response to ESA's M5 call for Medium-size missions for its Science Programme, for launch in 2029.   Why are the terrestrial planets so different? Venus should be the most Earth-like of all our planetary neighbours: its size, bulk composition and distance from the Sun are very similar to those of Earth. Its original atmosphere was probably similar to that of early Earth, with abundant water that would have been liquid under the young sun's fainter output. Even today, with its global cloud cover, the surface of Venus receives less solar energy than does Earth, so why did a moderate climate ensue here but a catastrophic runaway greenhouse on Venus? How and why did it all go wrong for Venus? What lessons can be learned about the life story of terrestrial planets in general, in this era of discovery of Earth-like exoplanets? Were the radically different evolutionary paths of Earth and Venus driven solely by distance from the Sun, or do internal dynamics, geological activity, volcanic outgassing and weathering also play an important part?   Following the primarily atmospheric focus of Venus Express, we propose a new Venus orbiter named EnVision, to focus on Venus' geology and geochemical cycles, seeking evidence for present and past activity. The payload comprises a state-of-the-art S-band radar which will be able to return imagery at spatial resolutions of 1 - 30 m, and capable of measuring cm-scale deformation; this is complemented by subsurface radar, IR and UV spectrometers to map volcanic gases, and by geodetic investigations. 	
1706.01211v1	http://arxiv.org/pdf/1706.01211v1	2017	Pile-up Reduction, Bayesian Decomposition and Applications of Silicon   Drift Detectors at LCLS	G. Blaj|C. J. Kenney|A. Dragone|G. Carini|S. Herrmann|P. Hart|A. Tomada|J. Koglin|G. Haller|S. Boutet|M. Messerschmidt|G. Williams|M. Chollet|G. Dakovski|S. Nelson|J. Pines|S. Song|J. Thayer	  Silicon drift detectors (SDDs) revolutionized spectroscopy in fields as diverse as geology and dentistry. For a subset of experiments at ultra-fast, x-ray free-electron lasers (FELs), SDDs can make substantial contributions. Often the unknown spectrum is interesting, carrying science data, or the background measurement is useful to identify unexpected signals. Many measurements involve only several discrete photon energies known a priori. We designed a pulse function (a combination of gradual step and exponential decay function) and demonstrated that for individual pulses the signal amplitude, peaking time, and pulse amplitude are interrelated and the signal amplitude and peaking time are obtained for each pulse by fitting. Avoiding pulse shaping reduced peaking times to tens of nanoseconds, resulting in reduced pulse pile-up and allowing decomposition of remaining pulse pile-up at photon separation times down to 100~ns while yielding time-of-arrival information with precision of 10~nanoseconds. At pulsed sources or high photon rates, photon pile-up still occurs. We showed that the area of one photon peaks is not suitable for estimating high photon rates while pile-up spectrum fitting is relatively simple and preferable to pile-up spectrum deconvolution. We developed a photon pile-up model for constant intensity sources, extended it to variable intensity sources (typical for FELs) and used it to fit a complex pile-up spectrum, demonstrating its accuracy. Based on the pile-up model, we developed a Bayesian pile-up decomposition method that allows decomposing pile-up of single events with up to 6 photons from 6 monochromatic lines with 99% accuracy. The usefulness of SDDs will continue into the x-ray FEL era of science. Their successors, the ePixS hybrid pixel detectors, already offer hundreds of pixels, each with similar performance to an SDD, in a compact, robust and affordable package. 	
1706.08639v1	http://arxiv.org/pdf/1706.08639v1	2017	A warmer and wetter solution for early Mars and the challenges with   transient warming	Ramses M. Ramirez	  The climate of early Mars has been hotly debated for decades. Although most investigators believe that the geology indicates the presence of surface water, disagreement has persisted regarding how warm and wet the surface must have been and how long such conditions may have existed. Although the geologic evidence is most easily explained by a persistently warm climate, the perceived difficulty that climate models have in generating warm surface conditions has seeded various models that assume a cold and glaciated early Mars punctuated by transient warming episodes. However, I use a single-column radiative-convective climate model to show that it is relatively more straightforward to satisfy warm and relatively unglaciated early Mars conditions, requiring only about 1 percent H2 and 3 bar CO2 or about 20 percent H2 and 0.55 bar CO2. In contrast, the reflectivity of surface ice greatly increases the difficulty to transiently warm an initially frozen surface. Surface pressure thresholds required for warm conditions increase about 10 to 60 percent for transient warming models, depending on ice cover fraction. No warm solution is possible for ice cover fractions exceeding 40, 70, and 85 percent for mixed snow and ice and 25, 35, and 49 percent for fresher snow and ice at H2 concentrations of 3, 10, and 20 percent, respectively. If high temperatures (298 to 323 K) were required to produce the observed surface clay amounts on a transiently warm early Mars (Bishop et al), I show that such temperatures would have required surface pressures that exceed available paleopressure constraints for nearly all H2 concentrations considered (1 to 20 percent). I then argue that a warm and semi-arid climate remains the simplest and most logical solution to Mars paleoclimate. 	
1709.02885v1	http://arxiv.org/pdf/1709.02885v1	2017	Network of Nano-Landers for In-Situ Characterization of Asteroid Impact   Studies	Himangshu Kalita|Erik Asphaug|Stephen Schwartz|Jekanthan Thangavelautham	  Exploration of asteroids and comets can give insight into the origins of the solar system and can be instrumental in planetary defence and in-situ resource utilization (ISRU). Asteroids, due to their low gravity are a challenging target for surface exploration. Current missions envision performing touch-and-go operations over an asteroid surface. In this work, we analyse the feasibility of sending scores of nano-landers, each 1 kg in mass and volume of 1U, or 1000 cm3. These landers would hop, roll and fly over the asteroid surface. The landers would include science instruments such as stereo cameras, hand-lens imagers and spectrometers to characterize rock composition. A network of nano-landers situated on the surface of an asteroid can provide unique and very detailed measurements of a spacecraft impacting onto an asteroid surface. A full-scale, artificial impact experiment onto an asteroid can help characterize its composition and geology and help in the development of asteroid deflection techniques intended for planetary defence. Scores of nano-landers could provide multiple complementary views of the impact, resultant seismic activity and trajectory of the ejecta. The nano-landers can analyse the pristine, unearthed regolith shielded from effects of UV and cosmic rays and that may be millions of years old. Our approach to formulating this mission concepts utilizes automated machine learning techniques in the planning and design of space systems. We use a form of Darwinian selection to select and identify suitable number of nano-landers, the on-board instruments and control system to explore and navigate the asteroid environment. Scenarios are generated in simulation and evaluated against quantifiable mission goals such as area explored on the asteroid and amount of data recorded from the impact event. 	
1712.05203v2	http://arxiv.org/pdf/1712.05203v2	2018	Spectral properties and geology of bright and dark material on dwarf   planet Ceres	G. Thangjam|A. Nathues|T. Platz|M. Hoffmann|E. A. Cloutis|K. Mengel|M. R. M. Izawa|D. M. Applin	  Variations and spatial distributions of bright and dark material on dwarf planet Ceres play a key role in understanding the processes that have led to its present surface composition. We define limits for bright and dark material in order to distinguish them consistently, based on the reflectance of the average surface using Dawn Framing Camera data. A systematic classification of four types of bright material is presented based on their spectral properties, composition, spatial distribution, and association with specific geomorphological features. We found obvious correlations of reflectance with spectral shape (slopes) and age; however, this is not unique throughout the bright spots. Although impact features show generally more extreme reflectance variations, several areas can only be understood in terms of inhomogeneous distribution of composition as inferred from Dawn Visible and Infrared Spectrometer data. Additional material with anomalous composition and spectral properties are rare. The identification of the composition and origin of the dark, particularly the darkest material, remains to be explored. The spectral properties and the morphology of the dark sites suggest an endogenic origin, but it is not clear whether they are more or less primitive surficial exposures or excavated subsurface but localized material. The reflectance, spectral properties, inferred composition, and geologic context collectively suggest that the bright and dark material tends to gradually change toward the average surface over time. This could be because of multiple processes, i.e., impact gardening/space weathering, and lateral mixing, including thermal and aqueous alteration, accompanied by changes in composition and physical properties such as grain size, surface temperature, and porosity (compaction). 	
0610926v1	http://arxiv.org/pdf/astro-ph/0610926v1	2006	The Astrobiology Primer: An Outline of General Knowledge - Version 1,   2006	L. J. Mix|J. C. Armstrong|A. M. Mandell|A. C. Mosier|J. Raymond|S. N. Raymond|F. J. Stewart|K. von Braun|O. Zhaxybayeva|L. Billings|V. Cameron|M. Claire|G. J. Dick|S. D. Domagal-Goldman|E. J. Javaux|O. J. Johnson|C. Laws|M. S. Race|J. Rask|J. D. Rummel|R. T. Schelble|S. Vance| ;	  Astrobiology, the study of life as a planetary phenomenon, aims to understand the fundamental nature of life on earth and the possibility of life elsewhere. To achieve this goal, astrobiologists have initiated unprecedented communication between the disciplines of astronomy, biology, chemistry, and geology. The Astrobiology Primer has been created as a reference tool for those who are interested in the interdisciplinary field of astrobiology. The field incorporates many diverse research endeavors, but it is our hope that this slim volume will present the reader with all he or she needs to know to become involved and to understand, at least at a fundamental level, the state of the art. Because of the great diversity of material, each section was written by a different author with a different expertise. The Primer was constructed collaboratively. Ninety researchers from around the world contributed information with regard to what they expected from other astrobiologists and what they would like to know themselves but still had difficulty understanding (see Contributors). Those submissions were read and considered by the Editors who produced a list of seven general categories of knowledge, represented by the seven chapters in the Primer: 1) Stellar Formation and Evolution, 2) Planetary Formation and Evolution, 3) Astrobiogeochemistry and the Origin of Life, 4) Evolution of Life through Time, 5) Planet Detection & Characterization, 6) Diversity of Life, and 7) Science in Space. No one volume, of course, can contain the vast amount of information brought to play in astrobiology, but we believe that the Primer will provide a forum and a language around which the community will have the opportunity to develop a consensus about central issues. 	
1108.4847v2	http://arxiv.org/pdf/1108.4847v2	2011	The spectral variability and magnetic field characteristics of the Of?p   star HD 148937	G. A. Wade|J. Grunhut|G. Graefener|I. D. Howarth|F. Martins|V. Petit|J. S. Vink|S. Bagnulo|C. P. Folsom|Y. Nazé|N. R. Walborn|R. H. D. Townsend|C. J. Evans|the MiMeS Collaboration	  We report magnetic and spectroscopic observations and modeling of the Of?p star HD 148937 within the context of the MiMeS LP at the CFHT. Thirty-two high signal-to-noise ratio circularly polarised (Stokes V) spectra and 13 unpolarised (Stokes I) spectra of HD 148937 were acquired in 2009 and 2010. A definite detection of a Stokes V Zeeman signature is obtained in the grand mean of all observations (in both LSD mean profiles and individual spectral lines). The longitudinal magnetic field inferred from the Stokes V LSD profiles is consistently negative, in contrast to the essentially zero field strength measured from the diagnostic null profiles. A period search of equivalent width measurements confirms the previously-reported 7.03 d variability period. The variation of equivalent widths is not strictly periodic: we present evidence for evolution of the amount or distribution of circumstellar plasma. Interpreting the 7.03 d period as the stellar rotational period within the context of the ORM, we have phased the equivalent widths and longitudinal field measurements. The longitudinal field measurements show a weak sinusoidal variation of constant sign, with extrema out of phase with the H{\alpha} variation by about 0.25 cycles. The inferred magnetic configuration confirms the suggestion of Naz\'e et al (2010), who proposed that the weaker variability of HD 148937 as compared to other members of this class is a consequence of the stellar geometry. Based on the derived magnetic properties and published wind characteristics, we find a wind magnetic confinement parameter \eta\ast \simeq 20 and rotation parameter W = 0.12, supporting a picture in which the Halpha emission and other line variability have their origin in an oblique, rigidly rotating magnetospheric structure resulting from a magnetically channeled wind. (Abridged.) 	
1606.06770v1	http://arxiv.org/pdf/1606.06770v1	2016	Beta-delayed gamma decay of 26P: Possible evidence of a proton halo	D. Pérez-Loureiro|C. Wrede|M. B. Bennett|S. N. Liddick|A. Bowe|B. A. Brown|A. A. Chen|K. A. Chipps|N. Cooper|D. Irvine|E. McNeice|F. Montes|F. Naqvi|R. Ortez|S. D. Pain|J. Pereira|C. J. Prokop|J. Quaglia|S. J. Quinn|J. Sakstrup|M. Santia|S. B. Schwartz|S. Shanab|A. Simon|A. Spyrou|E. Thiagalingam	  Background: Measurements of $\beta$ decay provide important nuclear structure information that can be used to probe isospin asymmetries and inform nuclear astrophysics studies. Purpose: To measure the $\beta$-delayed $\gamma$ decay of $^{26}$P and compare the results with previous experimental results and shell-model calculations. Method: A $^{26}$P fast beam produced using nuclear fragmentation was implanted into a planar germanium detector. Its $\beta$-delayed $\gamma$-ray emission was measured with an array of 16 high-purity germanium detectors. Positrons emitted in the decay were detected in coincidence to reduce the background. Results: The absolute intensities of $^{26}$P $\beta$-delayed $\gamma$-rays were determined. A total of six new $\beta$-decay branches and 15 new $\gamma$-ray lines have been observed for the first time in $^{26}$P $\beta$-decay. A complete $\beta$-decay scheme was built for the allowed transitions to bound excited states of $^{26}$Si. $ft$ values and Gamow-Teller strengths were also determined for these transitions and compared with shell model calculations and the mirror $\beta$-decay of $^{26}$Na, revealing significant mirror asymmetries. Conclusions: A very good agreement with theoretical predictions based on the USDB shell model is observed. The significant mirror asymmetry observed for the transition to the first excited state ($\delta=51(10)\%$) may be evidence for a proton halo in $^{26}$P. 	
